obj1_feature_1,obj2_feature_1,obj1_feature_2,obj2_feature_2,obj1_feature_3,obj2_feature_3,obj1_feature_4,obj2_feature_4,obj1_feature_5,obj2_feature_5,obj1_feature_6,obj2_feature_6,obj1_feature_7,obj2_feature_7,obj1_feature_8,obj2_feature_8,obj1_feature_9,obj2_feature_9,obj1_feature_10,obj2_feature_10,collision
0,0,2,10,0.38496517935707286,0.1684163684421104,0,0,5,2,0.5362051652802643,0.34698363404916166,1,1,3,2,0.8705511856040936,0.5393754424545234,1,1,1
0,0,1,6,0.11304725397891724,0.7460903244212008,0,1,10,5,0.8280144660694677,0.5528197272761551,0,1,5,1,0.054357458125502855,0.0053447838584680385,0,0,0
1,1,3,8,0.32398982377794183,0.38357920305829707,0,0,7,10,0.4649706495325401,0.5759561245327817,0,0,1,3,0.43718568961217363,0.2517894431801171,1,0,0
0,0,5,6,0.5326151072988701,0.7332718976355029,1,1,7,9,0.8278100200712128,0.41331385229923057,1,0,7,2,0.9423211835679934,0.6042007460196964,1,1,0
0,0,6,9,0.4866288612696611,0.03364937527321632,1,0,8,4,0.4115148783070013,0.8373940090221093,0,0,1,6,0.1453844080324035,0.12490515421033166,0,1,1
0,0,6,8,0.36527653801685767,0.45760224563604546,1,0,4,7,0.2568323108643441,0.8403209681712306,0,1,10,6,0.7305133965802808,0.9170015850885741,0,0,0
1,0,7,6,0.00760616729416097,0.5870261607682924,1,0,7,7,0.6270538073668575,0.5323774766610294,1,1,1,3,0.1808997426110508,0.8529451064013864,1,1,1
0,1,9,3,0.17901672901413412,0.33744492908509227,0,0,5,1,0.3104623818250031,0.5369145805054503,1,1,5,6,0.20263652850865987,0.6027059443664747,1,1,1
1,0,9,3,0.3079385664771105,0.029170003215211016,1,0,10,2,0.1787301657771777,0.8001323604322389,0,0,5,6,0.7472404987900871,0.48720494379165413,1,0,1
0,0,3,5,0.03669319375944258,0.449671323956629,1,1,5,8,0.9324975204920255,0.13493148527267895,1,0,5,9,0.13440777725478426,0.9877202663202352,1,0,0
0,0,3,6,0.9659264614385442,0.8832075736297675,1,0,8,10,0.443480078759934,0.11908448121986848,1,0,10,5,0.2029791080590324,0.6818797988753904,0,0,0
0,0,2,1,0.17665737884258792,0.2115717277552096,0,0,9,2,0.49424927872811775,0.034167265190931606,1,1,8,7,0.026229539008497227,0.23118396943856134,1,1,1
0,0,3,9,0.3420265551490903,0.8893665929672476,0,0,10,7,0.25846542700646924,0.563888668963969,0,0,3,3,0.5162495410653436,0.7750213557846318,1,1,0
1,1,6,3,0.3352274700253951,0.6169005780074062,1,0,3,1,0.15521688994072558,0.8160509928011633,0,0,4,10,0.777085514503057,0.34751554531005724,0,1,0
1,1,9,8,0.12831310803982332,0.9716338147488144,0,0,3,3,0.7537976014479206,0.41911071150010215,1,0,6,3,0.7725332144571343,0.671270877932374,0,0,0
0,0,9,9,0.46726267115772013,0.7612814538503785,1,1,9,1,0.21092974747186055,0.13441795858525296,0,0,7,8,0.9332971631651583,0.3922111210279722,1,1,0
1,1,9,3,0.23091430162986226,0.8100272146434688,1,1,3,4,0.008675779831875396,0.9708773218323697,0,1,2,9,0.5945030792624372,0.30047316611278785,0,1,1
1,0,3,7,0.1744279767172161,0.7904015305173308,1,1,2,5,0.025598842312709036,0.657207765743565,1,1,4,1,0.7076357696964257,0.6743111392375545,0,1,0
1,0,2,7,0.40345308274142166,0.4534446265995331,1,1,5,5,0.6897099693036269,0.31501286037039644,0,1,9,6,0.39392379618749973,0.07958558353079093,0,0,1
0,0,1,5,0.45307112326893795,0.46413640001585965,0,0,4,5,0.6638529508803239,0.2878703979774402,0,0,9,5,0.6255748480836483,0.46350357667347475,1,1,0
0,1,9,4,0.9786574794174232,0.6930106574674824,0,0,8,6,0.03229216547521119,0.7753026806374635,0,0,7,8,0.3330180433662271,0.061250339822312094,0,0,0
1,1,6,6,0.5799575814903629,0.9490061449814399,1,1,6,8,0.6547478084668901,0.3593986762782947,1,1,10,5,0.6483143298033458,0.42582483298932206,0,0,0
0,0,9,5,0.8295702446543359,0.3125170972184744,0,0,2,5,0.310087180068517,0.1794460638656995,0,1,5,1,0.30602114539396974,0.767667802154452,1,0,0
1,1,7,7,0.642880691403879,0.2977180839932799,1,0,5,4,0.7844651860894543,0.25652106899628535,0,0,5,7,0.1476215327332776,0.11805464906913599,0,0,0
0,1,1,4,0.9620584839999546,0.8035030429771159,0,1,9,6,0.9872154102382282,0.9187601475143812,1,0,5,9,0.9513701169859877,0.47926081752025185,0,0,0
1,1,1,6,0.9457297751007049,0.8325842759013412,0,1,3,5,0.8957741489952468,0.0644309992111407,0,0,1,4,0.6477752813539513,0.6921107662441991,1,0,0
1,0,5,5,0.8221250693526219,0.9010879601581452,1,0,7,9,0.5143567542894496,0.2151834376097833,0,1,10,1,0.42942866088622134,0.24417414065936538,0,1,0
1,0,9,3,0.8685953053651123,0.3247483441228832,0,0,3,9,0.3853183177516627,0.9648253385455204,1,1,2,4,0.581244919862339,0.3996556139878221,1,0,1
1,1,1,2,0.8491647377700752,0.43528471776254685,1,1,1,9,0.7562435903433681,0.6846220834501372,1,0,4,9,0.45389380042851524,0.48460002071972175,1,1,1
1,1,7,8,0.6291283950724395,0.6807183699175945,0,0,8,8,0.6419403584302986,0.07413733562156488,1,0,5,9,0.7991307999694033,0.08155652498150234,0,1,1
0,0,2,2,0.47256706457535747,0.9667182437109304,0,1,3,2,0.7722113036341617,0.2789063170497562,0,0,6,5,0.6733287174725514,0.8127984125372283,0,1,0
1,1,9,3,0.6193722547810101,0.8432067542099905,1,1,4,4,0.865370223433716,0.18851766253566538,0,0,8,4,0.26227000082701235,0.4428563184747395,1,0,0
0,1,2,3,0.912746561127877,0.5401504609846406,0,0,9,2,0.03286244294445917,0.48372586707684884,1,0,9,8,0.8302350976626673,0.29705834896255634,0,1,1
0,1,2,1,0.011251994316305969,0.12544010091932056,1,0,5,4,0.4559842497831391,0.7547565639208522,0,1,4,9,0.26380930298300653,0.8975405738286922,1,1,0
1,1,4,2,0.9965936345381573,0.7233935710814051,1,1,9,8,0.5289374076853062,0.39883152299147206,0,0,7,5,0.9914605393818107,0.9538496111190836,0,1,1
0,0,9,8,0.3600725835740025,0.33832962925838583,1,0,3,9,0.07396145741510374,0.9025283074958828,1,1,2,5,0.7426335685613377,0.6837991437388539,1,0,1
1,1,7,4,0.15061040272076787,0.15103441841554954,0,0,7,4,0.32358668877938246,0.2648451815654802,1,0,10,10,0.01591577575707248,0.5551356132554025,0,0,1
0,0,2,9,0.8538051329650204,0.5110283075619422,1,0,7,7,0.952546231418935,0.17051509349423177,0,0,8,4,0.6472792511787948,0.6835004138014497,1,1,1
1,1,2,10,0.2469857556733367,0.8290763250953402,0,0,7,10,0.5422009879387735,0.8654440259203746,1,1,8,7,0.9071829904623528,0.19361555251559615,1,1,0
1,0,9,4,0.01231295922931508,0.1710735881416825,1,1,6,6,0.07077126069393325,0.16145984455404805,1,1,6,3,0.5283012747690026,0.3743564584082173,0,0,1
1,0,8,6,0.5569593970340208,0.3353626600196965,0,0,6,10,0.06301053967664583,0.6462900950706839,1,0,8,9,0.5196036897938848,0.8917119305825563,0,1,1
1,1,10,1,0.9937962217350187,0.39320362535801956,0,1,3,3,0.6054348257300759,0.2326553174911521,1,0,7,10,0.5901651853451669,0.12761937487569086,0,0,0
0,0,7,3,0.6897442398786375,0.9010805791276251,1,0,8,1,0.018517066116310876,0.3859070668126706,1,0,2,10,0.5227144312830614,0.1448854588959434,0,1,1
0,1,4,8,0.48827682145125073,0.9946622810896505,0,0,4,2,0.322707643843422,0.5034739986627725,1,1,6,5,0.8650410445227886,0.05179008771820781,0,1,1
1,1,5,10,0.35284606582954225,0.3074276264779632,1,1,8,8,0.8747977098285571,0.5225526615282052,0,1,5,1,0.9250156759429996,0.06697361195250473,1,0,1
0,0,9,2,0.6402083688556675,0.27038230777372496,1,0,3,7,0.5109838848438879,0.821302578685168,1,0,5,2,0.28103739056337496,0.321465933817092,1,0,1
1,0,10,9,0.5221250468650735,0.7151964094233328,0,0,1,2,0.6853334334408022,0.49936639930205184,1,1,3,3,0.19687977535329393,0.47691886741137324,0,0,1
1,0,9,6,0.09318970389536407,0.537125874496817,1,0,6,6,0.8102973132783876,0.3672816388586764,0,1,3,2,0.32295045243428355,0.5926059356439951,1,0,1
0,1,5,1,0.18268417964285177,0.9387222880533895,1,0,8,9,0.8513138744259819,0.7109445184795576,1,1,7,9,0.7779263760146904,0.8925418082366808,1,1,1
1,0,5,6,0.9402450612258492,0.6474039973009017,0,0,4,10,0.8653982968347271,0.023609801135173525,0,1,10,1,0.9870331749335823,0.6742714128757147,0,0,0
0,1,10,7,0.3715545215422572,0.46996733543715974,0,0,9,3,0.09528453643322454,0.4936469637597033,1,0,9,10,0.8844901192441187,0.6306578395941075,1,0,0
1,1,6,5,0.6045222767685107,0.13723953805253042,1,0,3,10,0.6800675806463541,0.09466048713926212,0,1,10,9,0.7917567511408552,0.7105003202889116,1,0,0
0,0,3,9,0.7094812216780703,0.6078737821661625,0,1,2,5,0.9511207100187243,0.6379025808661302,1,1,4,9,0.02514020256987526,0.8583624732661319,0,0,1
1,1,10,5,0.19243952312522739,0.5308199715870161,0,0,1,2,0.6633153620243396,0.7533127610801973,0,1,10,7,0.6133320632732778,0.5482343628479849,1,1,0
1,0,6,10,0.8957936549371838,0.50862893459029,0,1,1,7,0.15815587210945214,0.45084149723402556,0,0,2,7,0.42467996467489066,0.8267577767690231,1,0,0
0,0,8,8,0.27068544739328426,0.9815662332887071,0,0,1,4,0.6141935665849181,0.17782038900161745,1,0,6,8,0.5412592417687956,0.4879855710169282,1,0,1
0,1,4,8,0.5727340317895682,0.6713048547104233,0,1,8,7,0.6451701800475365,0.39089336536295394,1,0,10,8,0.1425230505159243,0.33142131890629767,1,1,0
0,1,3,2,0.9625768590194368,0.2670346922678002,1,1,6,4,0.9063848334922003,0.8405331714741737,0,0,4,8,0.14918247554626407,0.34882127886030523,0,0,1
1,1,8,8,0.13450774122259201,0.617628284235709,1,1,2,8,0.6636077109812298,0.3400575052317121,0,0,4,2,0.4281986660744588,0.00470119678274572,0,1,1
1,0,6,9,0.3390288792105456,0.17363801699200176,0,1,1,7,0.6058266473881012,0.30995678702569407,1,1,4,10,0.21188174270021187,0.5615912179040939,0,0,0
0,1,6,5,0.35527470956061813,0.8077971342874257,0,0,4,6,0.5450269790524653,0.7778299854529177,1,0,2,10,0.609030620908394,0.8205121739964545,1,1,1
1,1,8,2,0.5941915247960368,0.23386363632695928,1,1,10,4,0.7202844987007467,0.01220075563871037,1,1,6,6,0.5842461917228489,0.5503087238279551,0,1,0
1,1,7,2,0.29794098835242366,0.10645685120788995,1,1,10,1,0.9901893951400005,0.7587392834470847,0,0,3,2,0.6546167575936072,0.09672783427039244,1,1,1
0,1,10,7,0.6260434018958274,0.5217037987780743,0,1,4,9,0.04332981280179449,0.2997720673934927,1,1,2,9,0.742129050220202,0.6068820807516886,1,0,0
1,0,7,7,0.9465817604467865,0.9590509714168343,0,1,6,5,0.8185527838771427,0.03417467367093441,1,0,9,8,0.572550032456949,0.9055121791825912,0,0,0
0,1,4,9,0.46281050113963174,0.2796130745788462,0,0,5,8,0.5533059172476259,0.6089062758414918,0,0,7,1,0.7596968107533262,0.33551984635497323,0,1,1
1,1,6,7,0.40884261861560056,0.3134775812438143,1,1,5,6,0.33894906845649253,0.36915054228933575,1,0,1,8,0.8985638760504254,0.009082243189588945,1,0,0
1,0,3,9,0.7424048890275772,0.22118807921241157,1,0,8,10,0.9853558086363241,0.767681337598453,1,0,6,7,0.7964310925611029,0.37690917886768005,1,0,0
1,0,2,2,0.44125919813062287,0.8950842917150755,1,1,7,2,0.9883729013923316,0.9911465954689005,1,0,1,1,0.8816364739011838,0.19113578897990713,1,0,0
1,1,9,8,0.14712827086794245,0.24907270883621713,1,0,7,7,0.9894938074698163,0.8596169387141813,1,0,8,10,0.33570667558484235,0.4381351227543393,0,1,0
1,0,1,7,0.3895359333759687,0.788007447245341,0,0,5,9,0.4436443785760914,0.18848757240379121,0,0,8,3,0.04264184508719826,0.8855685729754054,0,0,1
0,1,8,1,0.09153699844401719,0.8979533327483235,1,1,8,5,0.3758012872975308,0.5219465514774018,1,1,7,10,0.3925008893530636,0.7012648856984717,1,0,1
0,0,3,7,0.8763343875749042,0.29975527764812326,1,0,10,6,0.5188100980165082,0.4248327328372242,1,1,9,1,0.17769579484792353,0.6939335324627298,1,1,0
0,1,10,3,0.990486562900253,0.7506180046606109,1,0,7,5,0.370431284957461,0.7278296563216831,0,1,2,5,0.32935578554175515,0.10612631949709816,1,0,1
0,1,7,7,0.34424202961647077,0.4315759321046171,1,1,2,5,0.6748983922261734,0.4143158447503352,0,1,8,6,0.6124619929964531,0.4763429605182493,0,1,1
0,1,5,3,0.5080829373512161,0.9867503838605866,0,1,5,4,0.32400783048566495,0.5016421178742411,1,1,3,4,0.4521191259704397,0.17759454270537323,0,1,0
0,1,4,5,0.8917987180004053,0.5622782199076088,0,0,1,4,0.3235800285326642,0.032821022124083665,1,1,10,6,0.3427513913951281,0.7647404237493874,0,0,0
1,0,2,3,0.9037929964757495,0.7544945966741077,1,0,7,7,0.8417187544930249,0.008770781571418751,0,0,10,5,0.05860091482478014,0.7136206275773495,1,1,0
0,0,8,10,0.9854754424618823,0.029615176939118637,0,1,5,10,0.6007542610354547,0.6021650637824301,0,1,7,1,0.07727037359258793,0.7986257619526063,0,0,1
1,0,1,2,0.20954713672541359,0.2728303496152391,0,1,7,1,0.5414881371640397,0.5305912671417722,1,1,7,3,0.10554628313247127,0.02723062711529456,1,0,0
1,1,10,6,0.17331677312780758,0.747778342313185,1,0,3,3,0.44882775098817274,0.9781428470132085,0,0,1,3,0.21865255058588218,0.2305952695886433,0,1,1
1,0,1,1,0.4175740433857472,0.7353309057489884,0,0,2,8,0.24456647711460322,0.5614023873098066,0,1,2,6,0.3303469220592803,0.6733512538289556,0,1,0
0,1,9,6,0.6391115067821383,0.7163765434221542,1,0,4,5,0.9749588971992444,0.3726252702656946,1,0,10,7,0.23661007542510548,0.9378554554940831,0,0,0
1,1,5,4,0.27204063408545065,0.34349598615809107,0,1,6,5,0.12791540494450726,0.1967147880119502,0,0,10,1,0.4250639884594468,0.261880255108195,1,0,0
0,1,3,2,0.6414424426619659,0.8826168196644861,1,0,7,1,0.919452112032814,0.2167473710599258,1,0,9,8,0.9328722573071027,0.07832908889284207,1,0,1
0,0,9,9,0.21220058892770044,0.8733820004730357,1,1,3,4,0.7566803377625791,0.6273859227730202,0,1,6,2,0.21866884698263023,0.6581236650922524,1,1,1
0,1,7,2,0.8215474930007606,0.34874807205381064,0,1,7,2,0.3853761098104339,0.5830044078076154,1,1,8,9,0.9401586833021031,0.5335863263748384,1,1,1
1,1,8,7,0.14371678851481595,0.042410237476870116,1,0,2,3,0.7722633142644325,0.9295877762116149,0,1,6,1,0.9120133916766697,0.41825501087255457,0,0,1
1,0,1,9,0.06252635804473983,0.6662051830134577,0,1,10,10,0.4035257751192306,0.7231988061052357,0,0,3,8,0.932063060045102,0.4310039639251284,1,0,1
0,1,8,2,0.506523319285676,0.06805297641572439,1,0,8,1,0.8695706642870612,0.031149066846304696,1,0,10,5,0.539099806088518,0.4173572121328061,0,1,0
0,1,2,2,0.24977093350118906,0.16943713475225386,1,1,4,3,0.6624073396578137,0.47176456847845727,0,1,2,4,0.29267533262340584,0.8361773088167365,1,0,0
0,0,2,3,0.8299191025776775,0.04774619966463878,1,1,4,8,0.3843113670552698,0.32182383224657307,0,0,8,2,0.9852300249522558,0.019245835348884133,1,0,1
0,0,1,9,0.196773280905301,0.3582739147888143,0,0,3,2,0.17372690375398414,0.31056157179240174,1,1,4,9,0.4454718276336549,0.32046119453713917,1,1,1
0,0,4,4,0.5772670269447746,0.6068549249127897,1,0,4,9,0.6267927665627271,0.1346487900402723,1,0,2,9,0.8322421238150752,0.8175604230259705,1,0,0
0,1,2,2,0.334298666897485,0.02472656273456919,1,1,10,4,0.050773564389004044,0.6293359582060261,0,0,7,1,0.050179249008007965,0.471352193382532,1,0,1
1,1,7,7,0.7965349536425834,0.49421329449671436,0,0,9,1,0.8948261980062168,0.046524140527687496,1,1,2,6,0.8144110637023114,0.5543331671076402,1,1,0
1,0,4,9,0.8964939604935654,0.17649145746771588,0,0,2,3,0.05097606757482387,0.3396914522343556,1,1,1,2,0.27979271035015285,0.21926890122152287,1,1,1
0,1,1,9,0.8623362168003564,0.34031259133587044,1,1,8,10,0.9255919854044912,0.8295297620410447,0,1,4,2,0.8885064623617003,0.847699043594959,1,1,1
1,0,3,7,0.8519514424344863,0.2267603955251768,0,0,9,8,0.4782671848113824,0.8430816019340079,0,1,4,1,0.20066721521606157,0.2554093782748663,1,0,1
0,1,4,1,0.5477916672847264,0.07037907619901429,0,1,2,7,0.7806536928980533,0.2771741805920649,0,0,8,9,0.8987981663397562,0.5824151066061575,0,1,0
0,0,6,9,0.3941212391422837,0.8833440776429192,1,1,2,5,0.801430103327842,0.8573752341073291,1,1,8,1,0.858377403073186,0.5163864027513189,0,1,1
0,0,10,1,0.2733913357468799,0.7274034272792765,0,0,3,4,0.39273605176974635,0.5607552212262833,0,0,10,7,0.47339203350711645,0.3978280454259664,0,1,0
1,1,4,10,0.820247572807482,0.8682644179001994,0,1,6,4,0.2754505697789995,0.2986593720920234,1,1,1,8,0.5390782911128521,0.29930556114555584,1,0,1
0,0,3,7,0.9434512806594872,0.24590014335692467,0,0,7,5,0.7940820856572788,0.7468539893032025,1,0,5,10,0.37501410849256867,0.6263890285767073,0,1,0
0,0,10,6,0.3756694728135538,0.21452529811719068,1,1,7,4,0.8540843524050228,0.7069779189025018,0,0,4,9,0.04241010695921377,0.05740163503754181,0,0,0
0,0,8,4,0.727993105216106,0.9349095942388809,0,1,5,8,0.3704632901247341,0.186431236369221,1,0,8,4,0.8669546207626837,0.8212252774520782,1,0,0
0,0,10,4,0.9118152193583161,0.6463905088079903,1,0,8,7,0.7618434079948833,0.5078285366434458,0,0,1,3,0.9865830877391198,0.5721237850316301,0,0,0
0,1,8,4,0.23401207021024428,0.27887135722104006,1,1,3,9,0.5814357680305345,0.8945391703296868,0,0,9,1,0.5953816968325718,0.4603326614280757,0,0,1
1,1,7,5,0.42298163592086735,0.8196260146932269,0,0,4,3,0.9720585316687608,0.762088814094392,0,0,1,7,0.22350087918047634,0.6968935378125984,1,0,1
1,1,6,4,0.9449321603684974,0.2811293958169403,1,1,4,4,0.5948103317674867,0.24366349008301613,0,1,4,4,0.5888816452462212,0.45352281820209706,1,0,1
0,0,4,10,0.8784683111724115,0.596003399657857,1,0,4,2,0.9364538595199629,0.9412268416463712,0,0,2,7,0.3098905070623299,0.4483679930854608,0,1,0
1,1,3,2,0.37414462381240965,0.538216796158704,1,0,8,7,0.15082667759186974,0.29367540835234385,0,0,3,9,0.04034624907429907,0.08441083995931575,0,0,1
0,0,5,6,0.3697374821152043,0.2780332201757404,0,0,2,4,0.5073331149191166,0.3575355900292062,0,0,8,3,0.7929637818166757,0.3794523955436513,0,1,0
1,0,10,7,0.9536692430204372,0.2453362107928635,0,1,6,1,0.9785610967359442,0.5334187537192302,1,1,9,4,0.6177098580366629,0.07239128729375244,0,1,0
1,1,7,6,0.9031809047346163,0.902453090842259,1,1,9,6,0.706062708860618,0.02454575360058231,1,0,2,4,0.020787460226856624,0.0420549742098667,1,1,0
0,0,6,7,0.4390741168719571,0.6373474405402311,0,1,10,1,0.31580450813025573,0.026134659279125283,0,1,3,9,0.18688562139437526,0.9393236629753176,1,0,0
1,0,4,4,0.83434338471253,0.7015493360662046,0,1,2,10,0.7127313661793659,0.42944937589264975,1,1,4,5,0.1109099203520112,0.09773265156985722,0,0,1
1,1,7,8,0.5739420905156645,0.5207558866745242,0,1,3,2,0.9356299762552241,0.4372754188509378,0,0,2,7,0.7344955523924384,0.47880388961516007,1,0,1
1,1,2,7,0.17699043147286309,0.8497621480542352,0,1,8,4,0.5737761577328135,0.6839069755064029,1,1,6,10,0.14851213930953466,0.0920746275345381,0,1,0
1,1,4,3,0.3248918057855975,0.31206352493915857,0,1,7,7,0.24210139182362078,0.45434129064243556,0,0,7,5,0.6295643351630914,0.07476489875137027,0,0,1
0,1,9,7,0.5816907242644124,0.964727483758256,0,1,6,3,0.5149070735921926,0.7271399771539161,1,0,9,7,0.23332674719013502,0.8746764611362274,1,0,0
1,0,6,5,0.0725995611182979,0.4188930892653494,0,1,6,3,0.19034068570426443,0.6443161380923851,1,0,6,2,0.5590275503506034,0.9072742386863907,1,1,1
0,1,7,9,0.11085273279039332,0.3534294479048412,1,0,5,9,0.014960440813298725,0.6345412344129787,1,1,8,6,0.736789507454655,0.21242268980663437,1,0,0
1,1,2,1,0.4468582555222499,0.5558659447367686,0,1,9,4,0.4676302900731849,0.24063889331803168,1,1,7,9,0.8205082392687824,0.4241739745418497,1,0,1
1,1,3,2,0.8097889509507825,0.70094831795215,1,0,9,5,0.6622938688287158,0.10064355586068108,0,1,6,4,0.5521334500995843,0.8951399809476366,1,0,1
0,0,10,2,0.6261768118149934,0.24849428738115575,1,1,5,8,0.8679518940783684,0.8358432426868152,0,0,1,10,0.5706422266069681,0.6018852128188542,0,1,1
0,0,3,1,0.058981460967017174,0.6230924562279496,1,0,1,1,0.6777207748121403,0.43520148632148936,1,1,2,4,0.5447339600207732,0.5412729146591767,0,0,0
0,0,3,9,0.22243167842810185,0.6916279872242013,1,0,3,8,0.4652260203581089,0.7288830959340236,0,1,5,2,0.07842577435184583,0.30896459862421244,0,0,1
0,0,7,2,0.5741570273668091,0.1868139921645211,0,0,10,10,0.4899709448795687,0.3352579445523367,1,1,4,6,0.38994772534166455,0.7530285772219866,0,0,0
0,1,7,7,0.9643078476878958,0.6771308950591364,1,1,1,6,0.8047413595099641,0.5044509293376508,0,0,7,7,0.27395926066001364,0.5474531764368062,1,1,1
0,1,2,7,0.2893298939809489,0.5261826577058617,1,0,2,7,0.14035325224478779,0.6623635510879553,1,0,8,2,0.6433323148792797,0.8742556637690381,1,0,1
1,0,4,10,0.40118998923405125,0.09300265111391459,0,0,1,8,0.628403912292451,0.6751142729345394,0,0,6,4,0.7118112472147937,0.16212491796225093,1,0,0
0,1,7,7,0.7843054074663738,0.2783490675768261,1,1,10,6,0.33603942929644326,0.1554792562045907,0,1,8,1,0.9897514994548254,0.01944944747270705,1,1,1
0,0,2,5,0.001555187426430571,0.22569657732443404,0,0,6,3,0.8595832842406419,0.11980424707484394,0,1,6,4,0.1923346489182175,0.3574835556536543,1,0,1
1,0,8,5,0.3939154182500665,0.20617158380401923,1,1,4,8,0.801272471701761,0.8314188617816451,1,0,8,1,0.9876390245388488,0.8738739600153153,1,1,0
0,1,2,9,0.11668335326376178,0.3591791771381412,0,1,1,5,0.5608576176603007,0.06985737489135568,1,1,10,10,0.4272967728318299,0.9981076430176004,0,0,0
0,1,6,1,0.7985271217009989,0.5500798883698741,1,1,5,5,0.9556199686590745,0.3027721178954247,1,0,1,7,0.03286897481068729,0.9573265607087561,1,0,1
1,1,5,3,0.5104528323493682,0.43981710147639586,0,0,9,5,0.8892643756236887,0.8337040335599163,1,0,1,6,0.49330332249421127,0.8340154341800633,1,0,0
1,0,8,1,0.05645880077084142,0.44622305655449623,1,1,3,1,0.6232137308545426,0.32920896524689136,0,0,2,6,0.8107262584650011,0.8592822675660522,1,1,1
1,1,5,4,0.9771690244498042,0.17602457750944556,1,0,4,4,0.28223144424959856,0.7260432100638609,0,1,1,9,0.9125717078634722,0.5255464678392018,1,0,1
1,0,5,3,0.9779639156945433,0.26485562453110245,1,0,8,5,0.2370320966861379,0.7928488046594767,0,1,10,10,0.5204926468525503,0.22030715519800714,1,1,1
1,1,3,10,0.1555209542997421,0.7027812258799647,1,0,9,10,0.2730996101651334,0.755065359748114,0,1,9,5,0.7787685894582919,0.7535631046986834,0,0,1
0,0,8,5,0.6502629669069655,0.6813462883629028,1,0,10,7,0.9734710028711157,0.8957980578391799,0,1,6,4,0.44979717547662723,0.7745677031683759,0,1,1
1,1,5,7,0.980986531954489,0.3987075571176685,0,0,10,7,0.3384115885662484,0.7501211735288675,0,1,7,5,0.4917931259410623,0.6631371132648172,1,0,1
1,1,3,4,0.7719317367262751,0.5548761041272411,1,1,9,8,0.9833881194362839,0.9849033223554239,1,0,7,1,0.5436677297235045,0.8911312843642337,0,1,0
0,1,6,8,0.14508276266306308,0.21080977330359107,1,1,6,7,0.9392547920791162,0.13029476734668743,1,0,2,5,0.6487100730853286,0.5508689447696173,1,1,1
0,1,2,9,0.5723142289436001,0.22808858296295897,1,0,5,10,0.7011563270775978,0.10338740711392091,0,1,8,8,0.9986277367610594,0.6557006589367395,0,0,0
0,1,4,3,0.9567258642543541,0.6831248808442708,0,0,7,6,0.7331656935765223,0.28492821883437613,0,1,2,6,0.9498128908724092,0.8876235638112808,1,0,1
0,0,4,7,0.7042124854797577,0.4606945232982982,0,1,6,2,0.7315557758052846,0.7292508416269672,1,1,6,4,0.9721682767684099,0.36282299040543664,1,0,1
1,1,6,6,0.7874125906986899,0.7145002126994862,0,0,7,3,0.28229394264339547,0.586498529511298,1,0,2,4,0.6664780269679078,0.6336181269946277,0,1,0
0,1,3,1,0.37723545504569334,0.6318650875217255,0,1,1,3,0.7279379178381516,0.9521600934818913,0,1,9,4,0.23534976846986977,0.19995550588332756,1,1,1
0,1,7,1,0.8206255211542363,0.5316273120943634,0,0,9,6,0.6829157802988385,0.8144395809347569,1,1,1,10,0.17270772771975162,0.091539099874548,0,0,1
0,0,10,6,0.7260460076113548,0.8074666348342661,0,0,5,1,0.49061951331649356,0.26465762339176724,1,0,6,1,0.28896642095898184,0.6088589841541145,1,1,0
1,0,4,3,0.54774403929629,0.9600720858124566,0,0,5,7,0.1511985502574591,0.4443688132973882,1,1,4,2,0.6827034086336309,0.8824915362640623,0,1,1
0,0,6,2,0.15836791060473943,0.6401827346260687,0,0,5,8,0.403077701689165,0.845486702035344,0,1,8,2,0.7258678510871931,0.9172872105823525,1,1,1
0,0,3,4,0.171443167661685,0.454789788058492,1,0,6,3,0.4993664362863721,0.7147822725585178,0,0,6,8,0.9137556440357054,0.7116638937331237,1,1,0
0,0,8,1,0.17492655637143661,0.10497604364970448,0,1,2,5,0.571290693911644,0.6793955508107149,0,0,8,6,0.7102827561632794,0.850629124236186,0,1,1
1,0,10,5,0.42973187703690585,0.5804516588635763,0,1,10,2,0.8853105569127392,0.05095728551263401,1,1,3,6,0.4348692307030231,0.41646142246053897,1,1,1
1,0,7,4,0.307662833869214,0.8816868347264774,0,1,7,1,0.717085289605554,0.14737614212695604,0,0,8,2,0.10592742804316224,0.17285956118452805,1,0,1
1,0,2,8,0.8658726161671599,0.9231202391560178,0,1,5,6,0.9555323141563621,0.2916270166886836,1,0,8,7,0.582710508601968,0.08757047692939168,1,1,0
0,1,7,2,0.2767645302159246,0.8720156184957285,1,1,7,6,0.09309832825849285,0.6635393312030972,0,0,6,6,0.7563883404606802,0.15100507997130785,1,1,1
1,1,1,5,0.1532998826168387,0.9949681649660591,0,0,10,8,0.8631023482160249,0.5042923790740904,0,1,1,1,0.5112314353284759,0.4236686188206057,0,1,0
0,0,3,3,0.4113094867101128,0.9280767034163998,1,0,9,4,0.901758004645246,0.05141523928891567,1,1,7,3,0.8511383382670623,0.3277587103032451,1,1,0
0,1,5,9,0.9744802177621092,0.8526503836193052,0,1,4,4,0.6727732356906558,0.7301392870807809,1,0,10,1,0.4459813530822424,0.0025775600266072507,1,1,0
1,1,9,6,0.7717496880749265,0.7043553010292267,0,1,4,4,0.8880831546981789,0.889924104874881,1,1,3,10,0.1524614403281893,0.9311745658879935,0,0,1
