obj1_feature_1,obj2_feature_1,obj1_feature_2,obj2_feature_2,obj1_feature_3,obj2_feature_3,obj1_feature_4,obj2_feature_4,collision
0,0,2,3,0.36053955471089805,0.9621178333979022,0,1,1
1,1,8,1,0.7990990406130802,0.7379263383877607,0,0,1
0,1,10,8,0.2540759411355231,0.19273190623817138,1,1,0
1,1,5,3,0.6675105298246126,0.6108824431560397,0,1,1
1,1,7,2,0.877990974179936,0.16386144201429798,1,1,0
0,0,6,2,0.4242742577685288,0.1563451997108104,1,0,1
0,0,9,9,0.9975159662619194,0.5149034821649723,0,0,0
0,1,10,3,0.16775661510925644,0.39674070057116195,0,1,1
0,1,4,5,0.43165402331057734,0.7574131388500174,1,0,1
0,1,1,1,0.060277115477896936,0.4378989904980519,0,0,0
0,0,8,1,0.009826995285029394,0.050882077546166915,1,1,0
0,1,9,1,0.713438324148003,0.39664558047988396,1,1,0
1,0,4,10,0.6226320658235196,0.5981003555441564,1,0,0
1,1,1,9,0.06777416805223924,0.42613572934556987,0,0,0
1,0,7,5,0.3217054957590949,0.466753591231753,1,1,0
0,0,2,3,0.5228359977290529,0.08955030227469696,1,1,1
1,0,8,10,0.47779665686655537,0.567310686325444,1,0,1
1,0,4,5,0.7891584041594741,0.4583117013002458,0,1,1
1,1,2,7,0.6093286389105135,0.03311461008601768,1,1,1
0,0,2,7,0.013602110581233728,0.10698674245480011,1,0,0
0,0,5,10,0.8284619568041326,0.7957082052844817,0,0,1
0,0,6,5,0.698837765672858,0.16023565568556408,0,0,0
1,0,7,10,0.4746730845529272,0.9883180996928261,0,0,0
1,1,7,7,0.7025938766223043,0.7283582283284387,0,1,1
0,0,9,3,0.9583139876945256,0.6165898759941321,1,0,1
1,1,3,1,0.9540829533837539,0.5348328401849193,1,0,1
0,1,5,4,0.0915972250155006,0.22854247554664375,1,1,1
1,0,2,5,0.6347790637269943,0.9769368140796398,0,1,1
0,0,1,10,0.38240647502464375,0.5936012577064398,1,0,1
1,1,10,2,0.6119970010604171,0.2710985889690536,0,0,1
0,0,4,8,0.941530212202844,0.3879281504761094,1,1,0
0,0,3,5,0.5364440436802977,0.1463804973928099,1,0,1
0,1,4,9,0.5525097929473475,0.3982662820412767,1,0,0
1,1,8,1,0.7328066780647294,0.7252746345419007,0,1,1
1,1,5,2,0.4036800676632569,0.30817606636368433,0,0,0
0,0,1,3,0.6348501541095943,0.26011268927028164,0,1,0
0,1,8,10,0.7535134289065726,0.3518818392178438,1,0,0
0,1,2,8,0.5067235768071569,0.23882366697523338,1,1,0
0,0,10,1,0.19059691782212884,0.6667948312853744,0,1,1
0,0,7,10,0.9824727682945297,0.2851318280130777,0,1,0
1,1,8,9,0.39669820987203663,0.8100144717863051,0,0,1
1,0,8,4,0.7779335701999902,0.6519032063328631,0,1,0
1,0,2,2,0.7898611545108146,0.4594273744052739,1,1,1
1,0,10,5,0.37334743459875586,0.7291261346343259,1,1,0
0,0,10,9,0.259374340176975,0.9065241844585205,0,0,1
0,0,9,2,0.28359698587495086,0.23856220632432368,0,0,1
1,0,10,8,0.8277037612506238,0.8841866333427608,1,1,0
1,1,9,5,0.5785881017744988,0.97841751563217,1,1,1
0,1,5,2,0.36791624551557234,0.15609930631198676,0,0,1
0,1,6,4,0.581890293727344,0.7482216765306199,0,1,0
1,1,3,4,0.5934877902092436,0.35765375616508455,0,1,1
1,1,1,4,0.164069480295864,0.20294502018920246,1,0,0
1,1,4,9,0.8796626724455192,0.8635621900268802,1,0,1
0,1,2,5,0.18776580205981486,0.31641132509526015,1,0,1
1,0,6,6,0.4971507008123034,0.7719388140036592,1,1,1
1,1,7,9,0.1571698501738118,0.9716503440084372,0,0,1
1,0,6,2,0.413372077237383,0.48567715424534785,1,0,0
0,1,5,5,0.845849051022278,0.04055494221858991,0,0,0
1,1,7,4,0.29831870519726034,0.12827804056927394,0,1,1
1,0,4,10,0.36024928066945827,0.2053833307421581,0,1,0
1,0,10,1,0.446084510454013,0.2548812246325928,1,1,0
1,0,1,8,0.7919028128776221,0.05406446264550058,0,1,0
1,0,10,5,0.03182530435483888,0.16581411348608777,0,0,0
1,0,7,3,0.5988828438393997,0.6073774505862498,0,1,1
1,0,1,7,0.6085000152617083,0.7843690152608143,0,0,0
1,0,1,1,0.8280079611952149,0.9889726922492347,1,1,0
1,0,6,3,0.3090051008321757,0.6178242345900112,0,0,1
1,0,9,6,0.23169130372258773,0.8932983983401614,1,1,0
0,0,9,3,0.9783846410750802,0.0061861188133433,0,1,0
1,0,9,3,0.9517891919870578,0.03551462182122178,1,1,1
0,1,2,3,0.9945087935239895,0.6860489084072161,1,1,0
1,0,4,10,0.32069157504070167,0.7680422143443376,1,1,1
0,1,2,4,0.5695108977051383,0.7394317474701666,1,0,1
0,1,4,1,0.27877931766816955,0.6372622128205832,0,0,0
0,1,8,5,0.9083184977573725,0.6653211513514974,0,0,0
1,1,6,8,0.14980839231337728,0.8784497508457374,1,0,0
0,0,3,9,0.5057622411074265,0.4332214651736863,1,0,0
0,0,6,9,0.26547047983183414,0.5172958918462132,0,1,0
0,0,2,1,0.44337541958824067,0.7290997525125232,1,1,0
0,0,4,8,0.27432881784417884,0.023544875001647148,1,0,0
0,1,7,6,0.7097586423067944,0.5049703674370285,0,0,1
1,1,4,6,0.6532194887879718,0.7128297160892066,1,1,1
0,1,3,7,0.13875804473630404,0.5137332477560798,1,0,1
1,0,10,1,0.9234680226586202,0.72228981966452,0,1,0
1,0,7,8,0.8443884092166947,0.05744554183985773,0,1,1
1,0,2,4,0.22411383219816805,0.7362674016417559,1,0,1
0,0,4,1,0.2249012057223213,0.4740291380538457,0,1,1
1,1,4,6,0.21900923262221328,0.869482425359841,1,0,0
1,0,7,9,0.6183260284283234,0.7979869215592539,0,1,0
0,0,8,9,0.8176887862377518,0.6135907749288632,0,1,0
0,1,10,9,0.5388300123359633,0.21470623693956759,0,1,1
0,0,4,3,0.12258663527740465,0.8551151254744728,0,1,1
1,1,3,6,0.43051885726503925,0.4155045340325719,1,0,1
1,1,4,7,0.8030075956946098,0.4178642148563342,0,1,1
0,1,9,4,0.5349454546990234,0.8648381504288054,0,0,0
0,0,10,4,0.2702097293030422,0.0680516191910171,0,1,1
1,1,4,5,0.9460567593739412,0.3615619192771936,1,1,1
1,0,3,5,0.09693295879302166,0.8497786798071287,1,1,1
1,0,10,4,0.4622536889029434,0.5645105917153153,1,0,1
0,1,8,3,0.44603419806052824,0.4104902417062557,0,0,0
0,0,8,1,0.3037483643255573,0.9801028167364286,1,1,0
0,1,10,9,0.22906352785828288,0.7630782485761572,1,0,1
1,0,7,3,0.26553648235010696,0.5961257442772031,0,1,0
0,1,1,10,0.5822493521346502,0.3335986015127014,0,0,1
0,1,9,6,0.5754808728205724,0.5420247843059036,1,0,0
1,0,9,2,0.6293282795830701,0.5815972020292738,1,1,0
1,1,5,9,0.17376245885553676,0.5655026514878929,0,0,0
0,1,8,6,0.7891612249405091,0.5821893558604602,1,0,0
0,0,9,4,0.18937881297521486,0.9225818328009109,0,1,1
0,0,3,8,0.32730191109303697,0.09890032244947022,0,0,0
0,0,8,8,0.4697198069057342,0.17464832025755828,1,0,0
1,1,10,7,0.3404120294884545,0.3159972913367315,0,0,1
0,0,7,3,0.9759208030641869,0.02943270656601793,1,1,1
0,1,3,2,0.43602901867152655,0.7801042236786021,1,1,1
1,0,7,4,0.6504391701150172,0.08689041734449976,1,0,1
1,0,2,1,0.8718589006169513,0.5263966923203263,1,0,0
1,1,10,10,0.2346558194981474,0.2146819998856918,1,1,0
0,1,3,5,0.14806115215828952,0.9266627018743276,1,1,0
1,0,10,4,0.7071732492553289,0.08905191858077433,1,1,0
1,1,6,8,0.48646957364663845,0.4910899276031069,1,1,0
0,1,2,9,0.02666896137855712,0.2935305400239411,0,0,0
0,0,7,1,0.7227574208123628,0.9465498355093931,0,0,0
0,1,1,10,0.39736457191706964,0.8542507675007606,0,1,0
0,1,9,3,0.5365644366294782,0.6597272119033496,0,1,1
1,1,4,10,0.39843682201260633,0.5915806249847648,0,0,1
0,1,8,8,0.8809068219796341,0.222025909218732,0,1,0
1,1,2,10,0.27445526387444386,0.08294389975414418,0,0,0
1,1,8,5,0.6307266123536158,0.0023130381273300804,0,0,1
1,0,3,2,0.8146252195581682,0.6870012026012784,0,1,1
1,0,1,10,0.8914706248525756,0.17543384053288036,0,0,1
1,0,4,2,0.5969057237320133,0.04715518848665845,0,1,1
1,1,6,4,0.5753326542728678,0.7803183259567308,1,1,0
0,1,9,10,0.19544608463097257,0.7385981724757318,1,1,0
0,1,8,1,0.5724722394239101,0.5459036751565006,1,0,1
1,0,2,1,0.7203617120818026,0.8690188674863579,1,1,0
0,1,4,4,0.8501523534977596,0.35626551416368246,0,0,1
0,1,7,10,0.5343036464130768,0.7300025387669219,1,1,1
0,1,9,4,0.5935493833011792,0.4870599338838544,1,0,1
1,0,8,7,0.7307022430373878,0.5827837668440512,1,1,0
0,0,7,7,0.3291997955396575,0.8357433518087521,0,0,1
1,0,1,5,0.9368909938608928,0.6376816716825701,1,0,1
1,0,5,7,0.9027198006207168,0.6781331343482284,1,1,1
0,1,5,8,0.05034730636379181,0.403554334912671,0,1,1
0,1,7,1,0.6921899904057411,0.06122106827661877,1,1,0
1,1,3,4,0.041695423828925104,0.4517832949431586,1,0,1
1,0,1,6,0.56244765536238,0.7857248662350923,0,0,1
0,0,8,1,0.36599710687520826,0.8225110440199109,1,1,0
1,1,6,9,0.1332672758914457,0.913181296088592,0,0,0
1,0,6,8,0.46495866231212235,0.4852620325516166,1,0,0
1,0,8,6,0.7277111606019001,0.7361787796024397,1,0,1
1,0,7,1,0.7420943318511719,0.9040145187175579,1,0,1
1,0,2,3,0.2581674774469377,0.9620566734568585,0,0,0
1,1,4,5,0.8279547321697746,0.6479808075387253,0,0,1
0,1,9,8,0.1694202235265848,0.7885742402212698,0,0,0
0,0,10,2,0.7954867752621164,0.28272224315999395,0,0,0
1,0,10,8,0.9959837460401005,0.27023036405915046,1,0,0
0,0,6,4,0.8619866315854976,0.24787248641901505,0,1,0
0,1,1,3,0.8540724713753258,0.7786048534347436,1,0,0
0,0,4,4,0.6745448911650005,0.26927106796349887,0,0,1
1,1,9,5,0.5873502785535227,0.7065712752062717,1,0,0
0,0,10,10,0.126497761602677,0.6777471868392094,1,1,1
1,1,1,2,0.6151325958794917,0.35623008882922647,0,1,1
0,0,6,6,0.5979480444140167,0.7164802804362141,0,1,1
0,0,7,10,0.6510624098584871,0.4592769168416865,1,1,1
0,1,8,8,0.45164747023886187,0.7450743183924828,0,1,1
1,1,3,4,0.5581797352888548,0.07423848516277609,1,0,0
0,0,3,6,0.83588748220088,0.013139651303272215,1,0,0
1,0,6,7,0.7888350251646682,0.7581157275768611,1,1,0
0,1,9,1,0.3827580379900598,0.7627414456487376,1,1,0
1,0,2,10,0.19509790687216744,0.44799163572043355,1,0,0
1,1,5,2,0.01253224806994746,0.8269847303270241,0,0,0
0,1,10,9,0.9445553121154651,0.43177320476752656,1,1,1
1,0,2,1,0.21919143273166453,0.9385549857525988,1,1,0
0,1,4,4,0.2258820935295366,0.2692928113277617,1,1,1
1,1,1,2,0.740252663693122,0.08544187874027698,0,0,0
1,1,1,2,0.40461323397718996,0.15157242785159553,0,1,0
0,1,9,7,0.1879544815816524,0.5588614935357702,0,1,0
1,0,3,10,0.7591562877782502,0.8174515877804722,1,0,0
0,1,6,9,0.842785453016909,0.5876983751862459,0,1,1
0,0,2,5,0.6195800335502434,0.1963511027315643,0,1,1
1,1,9,6,0.6316069369059375,0.12100015119873453,0,0,0
0,1,3,2,0.12263664681717712,0.9749658281193712,1,1,1
1,1,2,10,0.4477248484496752,0.19368076512265875,0,0,0
1,1,5,1,0.43039774488738924,0.14960144710128587,0,0,0
1,1,1,6,0.2148201833079939,0.47474028264700807,0,0,1
1,1,10,3,0.8199211511806674,0.48709687158748427,1,0,1
1,1,8,10,0.015684619893432616,0.8523589920808127,0,1,1
0,1,4,4,0.35683796959005887,0.959987772356259,0,1,0
1,0,9,7,0.3851026032947057,0.2908984779676388,0,1,0
1,0,1,4,0.07646506832449451,0.6416202652255235,1,1,0
0,0,6,9,0.10120145389744628,0.7759237255059531,0,1,1
0,0,1,5,0.5359010621473775,0.13262694528303687,1,1,0
1,0,7,10,0.645581787003593,0.34106167876900895,1,1,0
0,1,7,6,0.8237352871314102,0.0391323711156677,0,1,1
0,1,4,9,0.0603345749227161,0.8808796758313042,0,0,1
1,1,6,9,0.2501706439301681,0.662268098282572,0,0,1
0,1,10,2,0.9125567997926992,0.25246439862948333,0,1,0
1,1,1,5,0.6810962469172424,0.4236695908897288,1,0,1
1,1,4,3,0.538137068595675,0.43699851086456487,0,1,1
1,1,5,9,0.9046494890580512,0.1458077107365836,0,0,0
0,0,4,4,0.7741425385713555,0.8589106071497024,1,1,0
0,1,7,8,0.19757391751997577,0.29571379267903086,0,0,0
0,0,6,5,0.8229552623301474,0.03222287171447069,1,1,0
1,0,10,9,0.2806852283329644,0.59862911071462,0,0,0
0,1,9,5,0.529221829612989,0.6741759928725324,1,0,1
0,1,2,1,0.36313891153966227,0.2919200200150591,0,1,0
1,1,4,2,0.6690104638354814,0.16236483664675716,0,1,0
0,1,1,1,0.9071982295132942,0.07393024189778785,1,1,1
1,0,5,2,0.2647938539391296,0.33385996703509746,0,0,1
1,0,8,8,0.4124666615743181,0.5110723356096732,1,1,1
0,1,9,4,0.11360416279928809,0.824642946042537,1,0,0
0,1,6,8,0.6428036985251799,0.11246646637467372,0,1,1
1,0,7,10,0.7698587994963092,0.9843603855633618,1,1,0
0,1,9,3,0.544932568208057,0.2929479542926702,1,1,0
1,1,4,5,0.41231349782960425,0.4254752244768899,1,1,1
1,1,2,2,0.9069959571532591,0.5060064846407885,1,1,0
0,1,2,7,0.4527830865862684,0.9322951045977648,1,0,0
0,1,4,2,0.053435144906909704,0.5838512679770774,0,0,1
0,0,7,6,0.6897252218851645,0.39683639628012934,1,0,0
1,1,5,6,0.7363031873406914,0.5915543000389153,1,1,0
1,1,7,2,0.7028774311889686,0.6237283964949503,1,0,1
1,0,10,2,0.23333135624512458,0.45070052621129475,0,1,1
1,0,4,6,0.04727957393138693,0.1167231545240538,1,1,0
0,0,3,9,0.9446717346540024,0.8954407715977539,0,1,1
0,0,7,6,0.29814686869085827,0.3203184665015102,1,1,0
1,1,5,7,0.8080575233776053,0.26285069340250844,0,0,1
0,1,2,8,0.44161479648326596,0.5036359648165307,1,1,1
1,0,7,1,0.10841602653056703,0.42525932862558113,0,1,0
0,1,4,9,0.2196880794496815,0.5705505956834322,0,0,0
0,1,7,1,0.8947204300043937,0.6785921253274533,0,1,0
0,0,3,10,0.19200752069704086,0.2502296928465899,1,0,1
1,1,2,4,0.8142849122561866,0.9304082024208025,1,1,1
0,0,7,9,0.8231726824636613,0.3319971635010296,0,1,1
0,0,4,10,0.7354682546717918,0.7079917682454892,0,1,1
1,0,5,6,0.8966710249483548,0.9610188296100868,1,0,1
0,0,1,2,0.38430796042120063,0.8529894568679033,0,0,0
1,0,7,6,0.3665515627045447,0.7292479618056661,1,0,1
0,0,8,6,0.01960645181379639,0.38133962571210933,1,1,1
1,1,10,3,0.4514048110753335,0.14337129092613177,1,0,1
0,1,5,1,0.9360177546636597,0.4465458974922687,0,0,0
0,0,8,6,0.18111225362390027,0.4985272973711583,0,0,0
0,0,7,2,0.13558143553934876,0.76374702758016,1,1,0
1,0,8,5,0.6655152354128633,0.7102897401054895,0,1,1
0,0,9,9,0.10902623000012068,0.7407696968072319,0,1,1
1,1,4,10,0.9873195169044734,0.39277927717856964,1,0,0
0,1,3,1,0.19214429396001909,0.4941864859699586,0,0,0
1,1,9,4,0.00889609490249732,0.05569580855364009,1,0,1
0,0,2,6,0.8453985625778686,0.9111065907706133,1,0,1
1,0,7,6,0.1351762285867325,0.42896227896778094,0,0,0
1,1,8,9,0.9858593617423662,0.21265418030396133,0,0,0
0,0,8,10,0.7837937352726181,0.05351555542000408,1,0,0
1,0,1,5,0.8752089102618635,0.5346877938856502,0,1,1
1,1,2,3,0.7677486166537972,0.8626001434196876,0,0,0
1,1,2,1,0.9199696248673613,0.2970834737987531,1,0,1
1,0,3,9,0.1020741016054133,0.6610818912570032,0,1,1
0,1,9,10,0.21554968965762056,0.9116090286222418,0,0,0
1,1,7,3,0.3629360981914933,0.4278066185333924,1,1,0
1,1,6,5,0.7087015496159556,0.8358749061872268,1,0,1
1,0,9,7,0.6456054563567502,0.08776866859728916,0,1,0
1,1,9,1,0.8673079752575795,0.7492029825093077,0,1,1
1,0,5,3,0.28617831326889964,0.9349081567076101,1,0,1
0,0,7,3,0.09330459570388439,0.05356877097450696,1,1,1
0,1,8,4,0.6200311839619517,0.43382158303285456,0,1,0
1,1,1,8,0.7920943646523925,0.20318055877658836,0,1,1
1,0,1,6,0.8368079602623438,0.456002840979689,0,1,1
0,1,7,2,0.8240623623710358,0.4162734542057529,1,1,1
1,0,8,9,0.17701307278913303,0.7063147740398378,1,0,1
1,1,5,3,0.12062426862027131,0.59933473979869,0,1,1
1,1,2,2,0.09684092437844471,0.14840565937259997,0,0,1
0,1,8,8,0.12045194705214601,0.16861548004504068,0,1,1
1,1,10,7,0.7016822972968004,0.06597698945384489,0,1,1
1,0,2,4,0.24707077831713298,0.90368766608995,1,0,0
0,0,5,7,0.08123090989890946,0.04546880311411583,1,1,0
1,0,1,5,0.31108362880666784,0.5889336192913097,1,0,0
0,0,7,6,0.982915356281152,0.7946911482536714,1,0,1
0,1,1,1,0.36665545442475933,0.5993169578574724,1,1,1
1,1,4,2,0.23393304704064855,0.1413589152827106,1,0,0
1,1,9,8,0.8993959001570934,0.7715422773707589,1,1,1
1,0,4,1,0.19442555660889937,0.4251637708052962,1,1,1
1,0,10,9,0.7600854481572835,0.5597417693130982,0,1,0
1,0,6,2,0.430272959904472,0.4244003591702462,1,1,0
1,1,4,4,0.03550387358516549,0.2672561902561167,1,1,1
1,1,1,1,0.030895959712070042,0.882177722023913,0,0,0
1,0,5,8,0.08866884975596068,0.4160059503796182,0,1,0
0,1,9,9,0.4738971721301888,0.8449767798591609,0,1,0
0,0,9,5,0.3735745256246985,0.4123730106004807,1,1,1
1,0,3,7,0.6580121014874682,0.36677317136400234,1,0,1
0,1,3,6,0.5561984574274723,0.47337662675194614,1,0,0
0,1,2,6,0.11943408376199094,0.07037512181403105,0,0,1
1,1,5,4,0.7739022708653476,0.7868362177720574,1,1,0
1,0,3,3,0.32376658674743386,0.41630632610367113,0,1,0
0,1,2,8,0.20711809684816862,0.19328050283031128,1,0,1
0,1,10,1,0.8077175423051025,0.23425315428043925,1,1,1
1,1,4,10,0.8917587955071352,0.1128444631525557,0,0,0
1,0,7,2,0.6771340689106339,0.5402571331689162,1,0,1
0,0,6,7,0.08125196776801824,0.7380513386959149,1,1,1
0,0,6,5,0.5769590164822027,0.9305849635218305,1,0,0
0,1,7,10,0.42401012769673974,0.16677157316093683,1,0,1
1,0,8,9,0.2941849476366307,0.3777460606561769,1,0,0
1,0,6,8,0.9456882225988074,0.049546611071356605,0,1,1
0,0,8,7,0.9729066926997368,0.07373482661973207,0,1,0
0,0,4,2,0.7180877993063113,0.043106431153347446,0,1,1
1,0,9,4,0.043179680429777156,0.4067963311671653,1,0,1
0,0,5,5,0.42233402355048866,0.8197797602062902,0,1,1
0,1,3,8,0.9854535702141543,0.3754860158304366,1,1,0
0,0,3,7,0.6131323785276682,0.36038019746215255,0,0,1
1,0,4,6,0.1042588677083447,0.45727526286615905,0,1,1
0,0,10,9,0.5276731263749204,0.07693957685791797,0,1,0
0,0,7,4,0.6047766737090626,0.7922655748462762,1,1,1
1,1,6,6,0.3119390875432977,0.361717330582239,1,0,0
0,1,1,6,0.7996680930633973,0.84124243203749,1,1,1
1,0,6,10,0.9467257720349966,0.8781856558666999,0,0,1
1,0,6,7,0.8122144535194857,0.03244077402102097,1,0,1
0,0,4,6,0.9333639283088355,0.6219784451829958,0,1,0
1,1,1,5,0.10488248425906821,0.6392465962909869,0,1,0
1,1,10,9,0.571346178848614,0.07064891516816352,0,1,0
0,0,5,1,0.4936544895178875,0.8403941604540217,1,0,1
1,1,3,4,0.650844623162517,0.40483355850985314,1,1,1
1,0,3,6,0.34506376413449813,0.7852521043448536,0,1,0
0,0,4,4,0.6182982794272016,0.4798562432163841,1,0,0
0,1,9,4,0.2018065320891813,0.2720807915024518,1,1,1
1,1,8,1,0.18889334747855402,0.6353934080189972,0,0,1
0,1,6,8,0.7045256608975755,0.9171631591331413,1,0,0
0,1,6,6,0.6111074502866202,0.4630255262998336,1,1,1
0,0,6,2,0.6273013109912495,0.38624240500904305,0,1,0
0,0,10,10,0.6205747798794711,0.37276884115926046,0,0,1
1,0,8,5,0.3232098346284994,0.539116574766497,0,1,0
1,0,4,5,0.8006957571475242,0.26231012516479424,0,1,1
1,0,9,9,0.2180388548910942,0.510417855432681,0,0,0
1,0,10,5,0.5901813076535507,0.5526553179753152,0,1,1
0,0,9,7,0.6803241576038744,0.16371417020967827,1,1,1
1,1,9,3,0.4352363382243565,0.6147744007624701,1,0,1
1,1,7,9,0.859966932384762,0.9962469900926458,1,1,0
1,1,9,7,0.47050034336346547,0.19376626097545402,0,0,0
1,0,6,7,0.20901630882756228,0.8052320000940576,1,0,0
0,0,8,5,0.999639468833881,0.9903254623774937,0,0,0
0,1,5,4,0.36678164823423454,0.554606411507366,1,1,1
0,0,5,6,0.44374181376669264,0.5796700077176836,1,1,0
0,0,9,8,0.41709979501257,0.5202896930814271,1,1,1
0,1,3,10,0.8691976124503387,0.8333414058463958,0,1,1
0,0,4,3,0.4158311194265901,0.08286684288744028,1,1,0
1,0,1,10,0.17811503669617634,0.974834560089648,0,1,1
0,1,3,3,0.58299032005172,0.04048921312514964,1,0,1
0,1,4,2,0.7092805448252895,0.7144094582757097,1,1,1
0,0,4,9,0.4528880109741191,0.7211555007920165,1,0,0
1,0,5,3,0.08061127575100391,0.8155832874693275,0,1,1
0,0,6,10,0.2882253617237308,0.7584513648312614,1,1,1
1,1,6,5,0.3988026765283562,0.19442093661972526,1,0,0
0,1,8,4,0.5959737695839086,0.4517505047039432,1,1,1
1,1,1,7,0.9342863739218858,0.7669073116718218,0,0,0
1,0,4,1,0.23871030529733994,0.0007725551516870599,1,0,0
1,0,1,9,0.8368205343478334,0.7185584149676014,1,1,1
0,1,10,10,0.7752231496609227,0.8356395709714618,0,0,1
0,1,8,7,0.1569952661072298,0.5956076916795575,0,1,1
0,0,10,9,0.9986581352410869,0.09883910091001347,1,0,0
1,1,6,5,0.525855549239026,0.05761428020970638,0,1,1
0,1,5,5,0.5102791471190546,0.2876898606305547,0,1,0
0,1,9,6,0.1329102420683691,0.5847619599991172,1,1,1
0,1,9,9,0.8757562532753984,0.998220926567543,0,0,1
0,1,9,1,0.4344552212537228,0.7357956436530738,0,1,0
1,1,1,4,0.23677482422206186,0.4282580645581452,0,1,1
1,1,10,5,0.9858488522352065,0.7276564610999969,1,0,1
1,0,6,7,0.26145748943973546,0.4556345438140238,0,1,1
0,1,4,8,0.2129571117675162,0.8065304170685224,1,1,1
0,0,8,5,0.13787272799026973,0.9825542441771874,1,1,0
1,0,8,6,0.5754745887977718,0.6497364093926695,0,1,1
0,0,5,5,0.9832636876665528,0.08269898086416361,1,0,0
0,0,1,10,0.2196601717102561,0.36656900701314965,0,1,1
0,0,7,1,0.2296688279238157,0.7469270472919989,1,0,0
0,0,4,9,0.4197882749335937,0.20356382127879524,0,1,0
1,0,1,7,0.08121650322914109,0.8248667614433014,0,1,1
1,0,1,2,0.5487388079859185,0.22563101406024766,0,0,0
1,1,7,5,0.6022307850375639,0.6423785362988438,1,1,0
1,1,7,3,0.008283623595613854,0.6428319885228246,1,0,1
0,1,5,8,0.4752562995218236,0.2991680588833029,0,0,0
1,1,2,4,0.4964586546357219,0.7598493610104433,0,1,0
0,0,10,5,0.12411358057156407,0.8398394741629692,0,1,0
1,0,10,4,0.7722901705979294,0.35708714951239595,1,0,0
0,1,5,2,0.9687211821230867,0.43898970387300673,0,1,1
1,1,6,5,0.9515777445982461,0.6714378757756863,0,0,1
0,1,4,3,0.6242333047905755,0.6623814009659968,1,0,0
1,0,1,6,0.7222565084389233,0.36800437236760986,1,1,0
1,1,8,5,0.4993795735434191,0.4678662025877659,0,1,0
0,0,6,6,0.012491757658897096,0.755443077461459,0,1,0
1,1,4,4,0.5150519255728603,0.4549344461329028,1,0,0
0,1,1,2,0.4369332964286081,0.05293131369886017,0,1,0
0,1,5,7,0.06267233109358761,0.5947031153278457,0,0,1
1,0,3,8,0.780563803326943,0.8530875107298144,1,1,0
1,1,2,10,0.49829066222438856,0.28300482811109384,0,0,0
0,1,4,1,0.010537015152380702,0.7367817519977505,1,0,0
1,1,3,3,0.8208984048233879,0.9588978665992357,1,0,1
0,1,4,7,0.465533477343838,0.4379004469702492,0,0,0
1,1,2,3,0.6005525734624505,0.3137130987425021,0,0,1
1,0,6,6,0.8141537680474731,0.05206266054171882,1,1,0
1,0,6,3,0.9259368545685157,0.9598421491642908,1,1,0
0,1,2,10,0.8884540587728107,0.34202125049510923,0,0,0
1,0,3,4,0.7801562543582768,0.09510735180231011,1,1,0
1,0,8,5,0.31438922778275813,0.23359855532118223,0,1,0
1,0,8,4,0.5867120055649634,0.6954622383599873,0,0,1
0,0,5,5,0.7907785295417442,0.39753600057026683,0,0,1
0,1,8,9,0.9413951172321762,0.6232734191931156,0,0,0
0,0,7,3,0.12470967618410933,0.6718057125505091,1,0,0
1,1,8,1,0.4819975038317964,0.38211298517729486,0,0,1
0,0,10,10,0.6646115508315383,0.7053596329179157,0,0,0
0,0,3,7,0.303808965014832,0.45073473933633457,1,0,1
0,1,8,10,0.48708026808373706,0.023836363710657782,0,1,1
0,0,4,1,0.44444063958607916,0.7987344363660884,1,1,0
1,0,1,5,0.4504456173305075,0.2650745835748042,1,0,1
0,1,3,5,0.9756488769752891,0.8434327415325037,1,1,1
1,0,1,2,0.022207086292906464,0.017680884169443023,1,0,1
0,1,10,9,0.33009784070992876,0.2643302621719552,1,1,0
1,1,7,5,0.19962169987460499,0.2989915243065491,0,0,0
0,1,1,5,0.7638789462092868,0.5635261307221924,1,1,0
1,0,1,7,0.7818317750962979,0.42945196782215755,0,1,0
1,1,2,7,0.4080452902002064,0.21120648791572927,0,1,0
1,1,4,1,0.20340292242211988,0.4356686519074068,0,0,1
0,0,6,5,0.32650000899871723,0.6593251533400716,0,0,0
0,0,10,9,0.32010315490805963,0.098136449329143,1,0,1
0,1,5,6,0.09268428838771314,0.7376961976290503,0,1,1
0,0,7,1,0.6182976400259813,0.2863188357023121,0,0,1
1,1,9,7,0.41038794189080785,0.9141398099665696,0,0,1
1,0,10,9,0.9336940221016239,0.7496878940765473,0,1,1
0,0,6,8,0.49470849738445166,0.5249879475854072,0,0,1
1,1,8,9,0.9891049134241742,0.8472515549997004,0,0,0
0,1,6,8,0.6366780163480771,0.3830390737898458,0,0,1
1,0,2,3,0.22966552444286437,0.45803740373346546,0,1,1
0,1,3,4,0.24080399998114255,0.3229651871045306,1,0,0
0,1,2,4,0.9955792754081271,0.9087026853619934,0,0,1
0,1,1,4,0.5373035312346311,0.208489702324675,0,1,1
1,0,3,9,0.9570483229919495,0.8617493446926531,0,1,1
1,1,10,5,0.2641627287064764,0.05260302408613948,0,1,0
0,0,8,1,0.9904536884223232,0.011839307884556782,0,0,0
1,1,8,1,0.5523832222638991,0.04327791796871083,1,1,1
0,0,4,9,0.05572655477857569,0.2147435724650053,0,1,1
0,0,5,3,0.17168223927555248,0.40829874874238026,1,1,0
1,1,1,3,0.7374354093482913,0.3761221734082545,0,0,0
