obj1_feature_1,obj2_feature_1,obj1_feature_2,obj2_feature_2,obj1_feature_3,obj2_feature_3,obj1_feature_4,obj2_feature_4,obj1_feature_5,obj2_feature_5,obj1_feature_6,obj2_feature_6,obj1_feature_7,obj2_feature_7,obj1_feature_8,obj2_feature_8,collision
1,0,10,7,0.8990104353327381,0.7015026149938481,0,1,5,2,0.22409815495527496,0.2916867494392984,1,0,4,8,0
1,0,2,2,0.837686950644796,0.7082650223183934,0,1,10,6,0.5108937890036471,0.21064220481681206,0,1,9,9,1
1,1,7,2,0.5411513216050742,0.28159629784832607,1,0,8,9,0.1312312723419654,0.15091944391096845,0,1,10,7,0
1,1,4,4,0.9555899602632079,0.5621035562626274,0,0,9,6,0.995750045321779,0.9136678668037814,1,1,5,4,1
0,0,2,9,0.5724139317999523,0.6855976479360318,1,0,5,1,0.6118164610604285,0.838154356435755,0,1,9,4,1
1,1,2,1,0.7641502279874843,0.5833399874548414,0,1,6,10,0.7385867370953894,0.5824885153296442,0,1,6,5,1
1,1,9,8,0.27150484676802733,0.6031758638653401,0,1,8,1,0.7095790268364747,0.7894501222663495,1,0,9,2,1
1,1,3,8,0.7654591373661424,0.555536369717913,0,0,10,4,0.8599179449956983,0.31631888007431896,0,1,2,3,1
0,0,9,8,0.9547155391234943,0.762387213436619,1,1,7,7,0.16668560557519696,0.8111815155860808,0,0,7,6,0
1,1,2,3,0.8813470230156623,0.9419624864945887,1,1,5,6,0.339539358795789,0.8646431490684745,0,1,10,10,0
0,0,1,1,0.8221555902992511,0.8425851709591792,0,0,6,7,0.9786329310829464,0.9302701486294809,0,1,3,4,0
0,0,3,9,0.7198835674417348,0.43734555627266714,0,1,10,6,0.7661254553338708,0.2634365790984734,1,1,4,10,0
0,0,9,7,0.19720892707204862,0.5932156045592607,1,0,2,1,0.6811445731093789,0.34362717448140867,1,1,7,4,1
1,1,6,7,0.8209979914530816,0.0357794309435151,0,0,2,4,0.9201643036326692,0.2892043439769628,1,0,9,3,0
0,1,1,3,0.8222674784691782,0.5832254674757036,1,0,9,7,0.9675804645397861,0.9660365734288184,0,1,5,9,0
1,0,5,1,0.2980052851699754,0.3909426701982679,1,1,10,6,0.6363988917550035,0.49455482940115036,1,1,4,4,0
0,1,9,5,0.049068981538188616,0.5589526797441282,1,0,10,9,0.9702695061389167,0.5085152636801676,0,1,5,6,1
1,1,9,8,0.3536314613247873,0.4470255729751108,1,0,2,8,0.46282340514564924,0.9698061623697142,1,1,8,6,0
1,1,7,4,0.5861436451392971,0.04779912406924114,1,1,10,4,0.7420634570400406,0.10003386116733382,1,1,8,9,1
0,0,3,6,0.5149447260823261,0.8248882883814204,1,1,7,3,0.5972279421500631,0.6894845341373762,0,1,3,6,0
0,1,3,1,0.30849158698372636,0.4649010715470272,0,1,9,2,0.008005441805302271,0.8135110326115879,1,1,4,3,0
1,0,5,5,0.8028787510097031,0.36525731191944133,1,1,4,7,0.37199692198467627,0.7611286301358049,0,1,1,5,1
0,1,9,4,0.7821808702155878,0.3413557088023039,1,1,4,5,0.8926727128782843,0.8471218551068879,1,0,10,3,0
1,1,7,6,0.7562599222831357,0.2274930002447223,1,0,10,9,0.1592106896980785,0.741963075395892,0,0,2,4,1
1,1,2,4,0.4670484416759353,0.793242969122861,1,1,4,6,0.5322045934846619,0.5781282537695184,0,1,7,10,1
0,0,1,3,0.15545842693521184,0.3685951441524067,1,0,2,4,0.6403555191010036,0.5184672033224992,1,0,7,7,0
1,1,2,10,0.05395670896231819,0.18540707199917517,1,0,10,7,0.268072504916114,0.06203026998848271,1,0,9,5,1
0,1,9,6,0.38801915939222775,0.7113737395323076,1,1,1,3,0.4629796097851755,0.9610921556621026,0,0,6,2,1
0,1,10,10,0.9373478075949965,0.7376738876536003,1,1,2,5,0.1343238313554046,0.6137380969551951,1,1,5,6,0
0,1,3,6,0.9490603540214174,0.25818426583373455,1,0,6,2,0.3637953649898453,0.822429303901422,0,1,6,5,0
1,1,6,6,0.01585155467851418,0.10720799642386247,1,1,5,10,0.5613008568628646,0.5258840469875078,1,1,1,4,1
1,1,3,5,0.6218181902968263,0.3401213732453684,1,1,8,8,0.6251743121651472,0.02977169289403947,1,0,8,9,0
1,0,5,1,0.13660812212138707,0.054107081383944156,1,0,1,2,0.7757979611922753,0.4829503603023495,1,1,4,7,1
0,1,1,2,0.7641985826420001,0.948937386051323,1,0,3,3,0.2370390281677437,0.5942331844830391,1,1,9,4,0
1,1,9,5,0.8845929566361644,0.7732390168795976,0,0,8,3,0.651736735818063,0.9481975753808772,1,1,8,10,1
0,0,4,2,0.9296822494072902,0.5206649909870971,0,1,7,10,0.3883836386073871,0.12956519243401443,1,1,7,9,0
1,1,3,1,0.08688380982210042,0.7253523412633239,1,0,5,6,0.4889579054591594,0.33503995103837314,0,1,3,4,1
0,0,6,4,0.7672219596958132,0.4778728641003184,1,0,4,4,0.8390435276908254,0.8186467062870753,0,1,6,8,1
0,0,1,7,0.29758466588647214,0.1298318178563569,0,1,1,5,0.41524506562660857,0.9600556033137485,0,0,6,9,0
0,0,5,4,0.5938669318327411,0.6553491645585723,1,0,8,4,0.3143535025966615,0.19655153332812525,0,0,4,10,0
1,1,7,7,0.7838763383246036,0.1472731221712138,1,1,2,4,0.8668379891915545,0.8110891142655058,1,1,2,2,0
1,1,8,9,0.1084114455529599,0.6064246703808427,0,0,9,5,0.12173978922238016,0.9965231640145825,1,1,9,8,0
1,0,7,3,0.9073590674338203,0.4740989759699542,1,0,5,4,0.5969087780369255,0.9213380104265054,1,0,1,8,0
0,0,6,7,0.12419698729274409,0.4799956735059542,1,0,3,6,0.3374462576112853,0.2853660761239668,0,1,9,2,0
0,0,7,4,0.2882610112636069,0.07891069572577092,1,1,4,3,0.8234793387353261,0.7956681700144589,0,0,8,2,0
0,1,10,5,0.36002126330892437,0.5347639642871264,0,1,2,1,0.9284986281156768,0.15696936018980234,1,0,1,5,0
0,0,2,10,0.3583510514298416,0.5160498588031003,1,1,4,4,0.956405477027002,0.8030169137928649,0,0,4,10,1
0,1,6,1,0.9935856483042124,0.9573843851001453,0,1,10,9,0.23470648393868432,0.991835486692664,1,1,6,6,0
1,1,6,9,0.29074278085025995,0.3976302707550581,1,0,9,5,0.5993049499454902,0.0177676651724068,1,1,1,3,1
0,1,7,2,0.4084248222856748,0.3016192896516525,0,0,6,1,0.9055209697318183,0.5916999677889577,0,1,2,3,0
0,0,10,3,0.7721644786922303,0.7256866545224632,0,0,4,1,0.9697965035745516,0.6331093353631625,1,1,6,4,1
1,1,3,3,0.9998433334210427,0.7420049141674313,1,0,1,6,0.5844427147476812,0.5216315781610876,1,1,6,6,0
0,1,10,7,0.37657157680037745,0.5725103159085402,1,0,5,4,0.8755973061135739,0.3551603626700093,0,0,4,6,1
1,0,8,7,0.19570473850375936,0.1356280665321714,0,0,3,5,0.8313731032152166,0.076699230440753,1,1,3,3,0
0,1,7,3,0.6327471223517793,0.7963883282025009,1,1,2,5,0.7252277444183562,0.782683656197071,1,0,9,1,1
1,0,8,4,0.7282683343040034,0.2744774743053555,1,1,4,2,0.40608021744701717,0.9873337753211797,0,1,3,6,1
1,1,2,10,0.19328217230461986,0.2217160557767074,1,1,4,8,0.2585904698946261,0.09961647604092883,1,1,9,7,0
0,1,4,2,0.1957279652940408,0.47149833802383156,1,0,6,4,0.8082054709348651,0.09965649786456954,1,1,9,1,0
1,1,3,9,0.4685386664780251,0.2011746118226605,0,1,5,6,0.6734734009942868,0.24085570784576282,1,1,2,10,0
0,1,8,6,0.48396030552204716,0.08719319789790958,0,0,4,2,0.18251999645158123,0.679928777920564,0,1,5,9,1
0,0,1,9,0.6492005847400552,0.6485116508179749,1,1,6,1,0.3082576497243561,0.6590430521291888,0,1,8,2,0
1,0,1,3,0.3143101850864175,0.9865866491964133,0,1,5,5,0.04403137342733565,0.3335797777233258,0,1,8,10,0
1,1,3,9,0.6678393522882473,0.7218277848293342,1,1,7,3,0.4975948682777662,0.6218629647498672,1,0,4,4,1
0,0,3,8,0.3116447581806675,0.9398097071205709,0,1,3,1,0.22468432766985758,0.40410970724752604,0,1,7,4,0
0,1,9,8,0.586703643115234,0.9839549902024702,1,1,9,7,0.3607436799717392,0.6623812063382389,1,0,7,2,1
0,1,4,2,0.7051291771687219,0.6186816124768169,0,0,1,2,0.3577272270613051,0.9826819332719,0,0,6,3,1
0,1,3,5,0.5207577887557083,0.5708999749570801,1,0,5,10,0.9612872525467844,0.09467566419356566,1,0,7,1,0
1,0,2,10,0.8034135559740814,0.3916337480857738,0,1,3,10,0.41771180089811133,0.8311266565426224,0,0,4,8,0
0,0,6,4,0.8954306692161408,0.17862638920557683,1,0,10,7,0.18164577364390233,0.28371397514513763,1,0,4,7,0
1,1,1,1,0.4093759001345292,0.7740327426868613,1,0,5,5,0.7575231519904843,0.9153952435296773,1,1,8,8,0
0,0,9,1,0.09475172800825804,0.11192980166778344,0,0,9,7,0.31886159381679835,0.47134340697733634,1,1,10,1,1
1,1,10,7,0.0813904873526543,0.9048856461407433,1,1,6,6,0.18190231127386758,0.4131630172366605,0,0,3,1,0
1,1,3,10,0.23345854556501444,0.08648128026043345,0,0,4,10,0.42201033090538387,0.8443011450407854,0,1,9,6,1
1,0,7,5,0.28833497934316055,0.6018941736903449,0,0,9,9,0.780928021948529,0.8051952015788927,1,1,9,6,0
1,0,5,10,0.7020688054155392,0.8365719651912117,0,1,9,5,0.8289514879646351,0.7538223457776707,0,1,3,6,0
1,0,4,9,0.4815851500000353,0.9302099704377327,0,0,4,7,0.5545799463560745,0.13318606207154893,1,1,1,9,1
1,1,2,5,0.5755116022070099,0.7533149052416735,0,0,10,3,0.16335412091891965,0.26349585968827305,0,1,8,6,0
0,0,3,7,0.41136851762767157,0.32662391056489803,1,0,1,6,0.6087308190871675,0.48522487075186393,0,1,3,4,1
0,0,3,3,0.8159310796973339,0.3296913785408295,1,1,9,5,0.3569383663523228,0.5381048970044846,1,0,6,1,0
0,0,2,10,0.21258361271082116,0.7247786754942049,1,1,1,2,0.4986533672104193,0.9106202911435433,1,1,1,5,1
0,0,1,6,0.35887054938919416,0.3646128710917337,1,1,2,8,0.6697062463033825,0.24215046089323167,0,0,5,5,1
1,1,3,9,0.47103556911860245,0.8952923662994402,0,0,1,2,0.8191969749698695,0.9239892161709967,0,0,1,10,0
1,1,10,3,0.8418574489994692,0.2775633599197669,0,1,10,5,0.12729898046863186,0.8710244905715142,1,1,4,7,0
0,1,8,8,0.12349957312604343,0.27164234798545395,0,1,10,8,0.30070767162877565,0.24969811700857147,1,0,6,9,0
0,0,1,7,0.4009564171138015,0.8501471418934372,1,1,1,5,0.031934908481837665,0.38947163262310047,0,0,3,2,1
0,0,5,9,0.219122221491733,0.24507795682303168,0,0,3,3,0.6488282035269567,0.8650970120452973,1,1,1,6,0
0,1,3,6,0.5458406116984952,0.04637450386333175,0,0,8,3,0.15328882879619665,0.9376921402493079,0,1,3,1,1
1,1,3,9,0.24096020701207999,0.27512807011192697,0,0,10,5,0.7443054970870121,0.25855352697856104,0,1,8,2,0
1,1,10,1,0.8132519130993104,0.681402399918911,0,1,2,8,0.5607793114369838,0.5346279869862132,0,1,10,10,0
1,0,1,7,0.6757896452283362,0.4385299790368046,0,0,5,10,0.18447001864791934,0.6510536706942396,0,1,5,3,1
0,0,4,5,0.5382004228038249,0.9459382568391972,1,0,10,9,0.026154230486282737,0.7155563293243228,1,1,4,9,1
0,1,2,9,0.8150810659714266,0.20074158667507747,1,0,1,5,0.36655565630775555,0.7779320054224521,1,0,4,3,0
1,0,4,1,0.5783283619779869,0.48814857916512566,0,0,9,6,0.7047028881793606,0.00584200341334018,1,0,4,3,0
1,0,4,1,0.3182671769443701,0.7135427018887865,1,1,3,4,0.46892625790637044,0.595918587059461,0,1,10,5,1
0,1,5,7,0.09353934709382472,0.3173436693080057,1,1,6,4,0.3194595678379132,0.0995721978598827,1,1,9,10,1
0,1,4,8,0.5743960856210342,0.5231875127638907,1,0,5,7,0.5877329371046872,0.2834184508588845,1,1,5,1,1
0,1,7,4,0.3131684125333908,0.26440096558388815,0,1,2,1,0.3046469433701272,0.1617803496925193,0,0,6,1,1
0,1,2,5,0.626232301047512,0.9516547765639,0,1,4,4,0.22286697866072458,0.784716957471686,1,0,2,3,0
1,1,7,3,0.02086654844493907,0.6147048463290363,1,0,9,6,0.5999215382308818,0.6829918654969426,0,1,3,6,0
0,1,1,4,0.5342411514790373,0.22292498281231055,0,0,8,3,0.2481840410443611,0.7940964459385169,1,0,1,10,0
0,1,1,5,0.7015839984400467,0.19926446743230986,1,0,5,7,0.6092478838985909,0.5217201481673771,1,1,10,9,0
1,0,5,6,0.6843637135958185,0.9199333299891871,0,0,9,6,0.5254894768711809,0.3810800762446632,0,0,7,7,0
1,0,2,7,0.30792791000531705,0.5909860497486918,1,0,10,2,0.5875912082978172,0.7434554548885491,1,0,3,5,1
0,1,10,3,0.22098484051920886,0.6515284009240794,0,1,3,10,0.144728158013818,0.45165537010718104,0,0,3,4,0
1,1,1,2,0.5286077124756428,0.2701386899014123,1,1,3,3,0.28519338855479703,0.23366908783349005,1,1,7,2,0
0,0,6,3,0.11882426018821912,0.6354248139515585,1,0,5,7,0.007580073318348646,0.12009497143445658,1,0,10,5,1
1,1,1,1,0.07803050032788894,0.12490182848592202,0,1,9,2,0.6945413037257424,0.03918549127609616,0,0,1,4,0
0,0,4,9,0.4304890613557524,0.6856087969540497,1,0,9,6,0.5172261759144587,0.12473560344043944,0,0,9,9,0
0,1,4,5,0.15946323002397012,0.5246976406060105,1,1,9,8,0.40135989619205414,0.28260062582097845,0,1,6,9,0
0,1,1,1,0.3887126555338446,0.9812358447222467,1,0,10,6,0.7578553268081701,0.12904564532702,0,1,3,8,0
1,0,2,7,0.490451832706401,0.9918038778782196,1,1,2,5,0.09224046457199497,0.9081868327429161,1,1,10,1,0
0,1,7,8,0.9280814043192595,0.46018603794039903,0,0,10,1,0.2539875455274996,0.3205380808876632,1,0,8,1,0
0,1,1,4,0.4049262225238236,0.6219690502256084,1,1,2,5,0.528337921381896,0.18733814501529,1,1,7,4,1
1,1,4,8,0.7798738540745445,0.44680310712973526,0,0,1,6,0.16841083275383661,0.5802209048237927,0,1,8,1,0
1,0,4,8,0.49778544112009326,0.352893024656325,1,1,2,9,0.7651492667883885,0.510930564585356,1,0,4,3,1
0,0,5,4,0.8739079489516398,0.7190242984420915,1,0,2,2,0.023171261005739408,0.8877963538754027,1,1,1,4,0
0,1,2,6,0.19274213579332355,0.4013579986904362,1,0,8,7,0.6429771546338743,0.03052529278814564,0,0,7,6,0
0,0,1,3,0.07296653090512317,0.8711649536132102,1,1,7,5,0.5645913327447846,0.023412227490653748,1,1,1,10,0
1,1,1,10,0.4882991959094297,0.7177993272156779,1,0,3,6,0.8809417773269512,0.6717316694903464,1,1,6,6,0
0,0,8,5,0.9998952849793035,0.6643754613680767,0,1,1,7,0.39478251307235956,0.8454105056822179,0,1,5,4,0
1,0,8,4,0.827183026409618,0.3841946745471714,1,0,10,5,0.7422619021251469,0.09997016198826736,1,0,6,4,0
1,0,2,8,0.06733681621622567,0.09139245920164996,0,1,5,1,0.5036550078381553,0.71417688309332,1,0,2,10,0
0,1,7,8,0.9764668813086119,0.8830831176920799,1,1,7,8,0.22249366115535363,0.7461117521945624,1,1,2,4,1
0,1,4,9,0.43082022372017137,0.7081496569619286,0,1,1,6,0.6037169323110834,0.7928725502897936,1,0,10,3,0
1,0,5,6,0.9687716738308311,0.36352473091832405,1,0,9,6,0.4252105284997707,0.8194623942626572,1,0,5,10,1
1,1,2,4,0.01730807753849717,0.38961570062412954,1,1,8,3,0.6315529460140897,0.08987477860798032,0,0,1,9,1
1,0,5,3,0.8980554002276618,0.007001329591354022,0,1,3,6,0.920473171445993,0.4010972468652473,1,0,3,9,1
0,1,9,3,0.34861336322042835,0.6175926835484742,0,1,1,1,0.2855691880845719,0.6382778145660397,1,0,1,3,0
0,1,4,9,0.11810221779232222,0.6087144147126852,0,0,10,1,0.39196307402175434,0.6088143149186103,1,1,5,9,0
0,0,9,10,0.2007182990520029,0.2963512983934449,0,0,4,3,0.5898790219079115,0.35075029820673786,0,0,10,1,1
1,0,8,7,0.42445750676485994,0.031827014259496855,0,1,9,2,0.9987843741019442,0.23150936785812604,1,1,7,9,0
1,0,9,9,0.326343350716367,0.5102769486348564,1,0,6,8,0.2706201556073857,0.06381166873924149,0,1,8,7,0
0,1,3,6,0.5446032083185798,0.021712543784608185,0,0,6,6,0.34799638249673615,0.1415722644376438,1,1,6,8,1
0,1,4,2,0.9562040086562427,0.09144022849649158,0,1,1,5,0.7322922643818868,0.393439073692757,1,1,8,1,1
1,1,8,8,0.8896535398570867,0.6368937071999315,1,1,9,8,0.2123860575039218,0.8373824275389617,0,0,3,10,0
1,0,4,4,0.680453417143824,0.9424679317424985,0,1,9,10,0.9347100601184959,0.3625001866368581,0,1,4,9,0
0,1,7,9,0.3249644421578114,0.4429314319794049,1,1,9,5,0.753271653515766,0.8491028991089904,1,1,1,6,1
0,0,10,3,0.7976962639748779,0.46814274661584354,0,1,5,7,0.12713723456147386,0.05551074943934409,0,1,9,10,0
0,0,1,1,0.2576374343033835,0.012460465997984005,1,0,6,7,0.9170278658409524,0.8076468172877326,0,1,6,9,0
0,0,10,2,0.37058739614191916,0.7647497113828536,1,1,5,2,0.22049348111238798,0.07665564800990587,0,0,9,9,0
1,0,7,7,0.6624779007038413,0.5833696406792366,1,0,6,10,0.4160978547396822,0.5928764529813616,0,0,1,2,1
0,1,7,3,0.5722609495687698,0.8775427228046989,1,1,7,9,0.46432574144104555,0.6351101802905739,0,1,3,2,1
1,0,3,2,0.30495223788358927,0.34871194895198065,1,1,9,8,0.45829205153669217,0.518196663004537,0,1,3,10,0
1,0,1,2,0.6679114315035168,0.6642653547547493,1,1,2,6,0.595902625750344,0.1444031299960361,1,1,3,9,0
1,1,7,4,0.17214019615461706,0.038078512007057586,0,1,1,2,0.12142786090128643,0.5886950086845156,0,1,4,3,1
0,0,9,7,0.1173549831272559,0.4937049819036624,1,0,4,3,0.9722508721597249,0.599885950503781,1,1,3,6,0
1,1,7,7,0.9135745092476335,0.25317376767925004,0,0,5,10,0.8334031737548253,0.2275330364462571,1,0,5,10,0
1,1,2,2,0.7562189490729277,0.5488148938834865,1,0,4,10,0.10050774176559785,0.49615937941203725,0,0,10,5,1
0,1,1,4,0.003758758727162026,0.796278195293577,1,1,8,5,0.21496935617754487,0.33586196941519575,0,1,5,8,0
0,0,10,3,0.9744720871461763,0.7009021958828683,0,0,10,8,0.4425269610420022,0.44422976561246796,0,0,7,5,1
0,0,1,10,0.9570585384233463,0.698513927133129,1,0,10,2,0.8944093411516603,0.22280059118341977,0,1,5,9,1
0,1,4,4,0.8533013906607245,0.02841488081750443,1,0,1,6,0.128145724032387,0.9554459213028224,1,1,6,4,1
1,0,3,3,0.008315770954294588,0.2254701269596252,1,0,8,4,0.15867051229525597,0.02316477056772881,0,0,2,1,1
1,0,3,8,0.20498214576231644,0.1454021352935414,0,1,5,1,0.035575911186100706,0.6445243783039063,1,1,7,7,0
1,1,5,8,0.05207475379034476,0.7045996743203372,1,1,9,6,0.010215476015308256,0.6427587247105278,1,1,7,1,0
0,0,7,4,0.8622626245719267,0.1514201999340602,1,1,2,2,0.609213436381849,0.22266280655898063,0,1,5,2,1
1,1,7,3,0.4079274524544374,0.05667548346864315,1,0,9,5,0.23071335376081537,0.2565427876919334,0,1,2,3,1
1,1,7,5,0.41034689456939544,0.5345564110700759,0,0,10,10,0.8811140532341277,0.13239593911910563,1,0,4,3,1
0,1,4,5,0.05126006339741829,0.1259252131034574,1,1,5,3,0.18120075718124218,0.8472174150185884,0,1,3,8,0
0,0,9,9,0.6452745322945564,0.19814979169488156,0,0,1,4,0.39238350325883276,0.21233915800868652,1,1,5,1,1
0,1,8,10,0.6988470642759395,0.05712074831378122,1,0,1,2,0.23928114122388489,0.7428248518865077,0,1,1,8,0
0,0,2,2,0.3366300292109865,0.2791675484095414,1,0,4,9,0.5959783960949652,0.8763692960847271,0,1,5,5,1
0,0,10,10,0.3510379834248887,0.12336281075804767,1,0,10,6,0.35588591824563176,0.8005437640816201,0,1,8,3,0
1,0,6,3,0.8392086803069915,0.1434935760902566,0,0,5,4,0.21861827092559738,0.7683422514492401,0,0,2,8,0
1,1,3,9,0.3239170132713797,0.7864741092332598,1,1,1,3,0.48463378106868804,0.6731531654482377,0,1,7,8,0
0,1,9,7,0.6169060141037862,0.629776291011428,0,1,3,5,0.054060147262556923,0.5318147963733106,1,0,8,3,1
1,0,3,3,0.12438781952922773,0.8884379385531948,0,1,5,9,0.852063877463589,0.20674609619687512,0,0,9,1,0
0,1,10,10,0.565136802532321,0.6855937391864454,1,0,3,8,0.32387145018143126,0.5346860089607427,1,0,7,5,1
1,0,7,1,0.34635374467247315,0.575028550988889,0,0,9,3,0.6982768840158822,0.05623517994553262,1,1,7,3,1
0,0,10,8,0.3616402437135726,0.6544724007940514,0,1,2,5,0.7413025198911289,0.4478939065520323,0,1,4,7,1
0,0,5,9,0.5101674056173037,0.33592722908634365,1,1,5,9,0.9859773855303279,0.10289186863654143,1,1,1,1,1
0,0,4,7,0.07982563095181727,0.09036184434783234,0,0,7,7,0.936952931064287,0.7468676865014258,0,1,4,7,0
1,1,6,5,0.8914547595266086,0.08125146771135827,1,0,6,7,0.5121088665728567,0.8025570755327466,1,1,3,10,0
1,1,3,4,0.7489331801722761,0.6281198426954067,1,0,6,10,0.6495234891553522,0.9150207493862889,0,1,10,3,1
0,1,2,8,0.27085568925981274,0.3390384055163108,1,1,7,7,0.7154327843282052,0.5136928178926046,1,0,4,8,1
0,1,10,3,0.3352617662059577,0.5788007112373958,1,1,9,8,0.3929820965958839,0.08126302340297331,0,1,8,2,1
0,0,3,1,0.828508563753016,0.9960516781680435,1,0,9,3,0.2655461521222706,0.42002781074019147,1,1,9,1,0
1,1,9,7,0.5347186438758476,0.10842089665320875,1,1,1,5,0.13449860504949895,0.17923984328399212,0,0,3,6,1
0,1,2,6,0.7977673403128566,0.7229075249021578,1,0,5,7,0.9235123444904935,0.507949648403196,0,0,4,2,1
1,0,5,10,0.04413256746391603,0.08772973792130723,1,0,4,3,0.5657272124537781,0.815429594176423,0,1,4,2,1
1,1,8,3,0.11022618822319308,0.2651956083851229,0,1,4,7,0.0611070862821842,0.5763212035596325,0,1,9,6,1
0,0,6,9,0.7846353503993816,0.6925743774925917,0,1,5,2,0.9567641828266271,0.2220517282222716,1,1,5,10,0
1,1,5,10,0.20194867264420757,0.20614833244961783,0,0,3,9,0.6318924551903223,0.4011794359399329,1,0,3,4,0
0,0,7,4,0.7654546220502524,0.24612050785208706,0,0,9,1,0.5671673005699837,0.2821645597276653,1,0,9,2,1
1,0,6,6,0.48388380044912216,0.2173149979133665,0,1,7,8,0.009611886161294714,0.3772405366223295,0,1,7,8,1
0,0,5,8,0.9087487934226817,0.16564485730995226,0,1,4,5,0.08319594614383818,0.9752947852055092,0,1,3,7,0
1,1,3,1,0.7895280578993529,0.12094012867941173,0,0,6,3,0.31996648244652404,0.7135644067944665,1,1,3,9,1
1,1,4,9,0.592737638433143,0.24655333116359401,1,0,1,7,0.7443826217264438,0.6762833924924536,0,0,2,4,0
1,1,10,9,0.7832295399248104,0.8379342114454312,0,1,10,2,0.32220365548622243,0.9129891116268166,1,0,1,10,0
0,0,9,2,0.7767079444570865,0.5435701019710194,0,0,4,4,0.6025142269730613,0.29256944333127854,1,1,5,2,0
0,1,4,9,0.8692774149431288,0.9406249584269053,0,0,9,9,0.3244650943733274,0.27175356410811913,1,0,5,6,1
1,1,5,4,0.2465700292950216,0.2670947376697601,0,0,4,8,0.8582175087151743,0.9630818451554951,1,0,4,5,1
1,1,6,9,0.5646300912791523,0.4191633095909735,1,0,4,4,0.5837664488076693,0.25698238755901215,0,1,9,9,1
1,1,4,3,0.64264842207456,0.03856607930535727,0,0,8,2,0.4155475977244727,0.35616363332951684,1,0,9,5,0
1,0,1,10,0.9135334235872565,0.010384511578985234,0,0,3,4,0.30497134133753556,0.0884127587344179,0,0,2,6,0
0,1,4,7,0.8235698145879656,0.45102553343770935,0,1,5,10,0.9783812710412544,0.34695961594200375,0,0,10,6,1
0,1,7,9,0.8156377275813629,0.1489228474728712,0,0,3,2,0.20235366436357816,0.6223030880720651,1,0,1,1,1
0,0,8,6,0.9294060596490271,0.30842114851504243,0,0,8,3,0.025954053655659726,0.2885088722180167,0,1,3,8,1
0,1,7,2,0.4886280659662573,0.9950058705043027,1,1,9,7,0.9794359198892986,0.7221838645647727,1,0,8,8,1
1,0,1,2,0.18511054027417972,0.45527000608992296,1,1,4,3,0.6486304584645205,0.12487991761863482,1,0,9,8,1
1,1,1,1,0.39424754569212883,0.22150723061511446,1,1,9,4,0.07999143424307775,0.1626562926429136,0,0,2,9,0
0,1,8,1,0.9716223261566169,0.23529659817384985,1,0,6,9,0.21298216791546043,0.1626094787538075,1,1,7,1,0
0,1,5,3,0.7331901210116604,0.3365060122597603,0,1,2,3,0.7843104051416026,0.39470822964292174,1,0,9,3,1
0,1,1,10,0.7841939983770928,0.3100511157472683,0,0,2,1,0.15217332597757005,0.7147870748208442,1,1,5,8,1
0,1,5,8,0.9222133185947942,0.07276267289179406,1,1,4,4,0.6520099398239348,0.34482409015531823,0,0,9,2,1
1,1,1,9,0.1165140467797594,0.8898234349039735,1,1,6,8,0.2867774985952878,0.8030860775620887,0,0,10,2,0
0,1,8,8,0.961441168412273,0.9373734213888573,0,0,1,2,0.8272698417668274,0.6456499846830082,1,0,6,9,1
0,1,3,1,0.8708303101544002,0.8721841800231046,1,1,1,5,0.6122808557718497,0.17252701546535776,0,1,3,5,0
1,1,4,9,0.27231585937187053,0.8867248477056223,1,1,3,1,0.8275489232096152,0.8441128221982783,0,0,8,9,1
0,0,10,6,0.679525581544739,0.7971386563561064,0,1,9,10,0.5880018203330356,0.6330852398706146,0,0,3,1,0
0,1,4,6,0.00023040437744092923,0.07867049000677473,0,1,7,4,0.6870973901127773,0.7179397213407321,0,0,3,2,1
0,0,6,6,0.5351730195209912,0.40700629836881796,0,0,4,6,0.4507290255583859,0.7656959409548288,1,0,10,9,1
0,0,5,8,0.1007357932902131,0.5125446199819411,0,0,6,8,0.8013028129739466,0.3869569894536099,1,0,2,10,0
0,0,6,1,0.3073971301522478,0.18293050125997334,0,0,5,3,0.5003500387618527,0.8709229402802128,0,1,3,4,1
0,0,9,8,0.6406883690029631,0.6207622976966249,0,0,8,2,0.5139666355778103,0.1296211772757908,1,1,8,2,0
0,1,2,8,0.5890048796031413,0.29903841368924455,0,0,7,8,0.43743427752123965,0.46995682180830767,1,0,4,1,1
1,1,10,3,0.7359035894818314,0.4500922413939563,1,0,7,3,0.012581153761879182,0.7399270907583542,0,1,2,9,0
1,0,4,5,0.1988313937032521,0.8018432545452652,0,1,9,5,0.8995989732481194,0.26384673832040395,0,0,2,4,0
1,1,1,6,0.9337165474449278,0.39258628076496416,1,1,2,8,0.7451349241784259,0.10845405218201554,0,0,10,5,0
0,1,6,2,0.9738526292945764,0.6266407641093732,1,0,2,2,0.26696155321322335,0.27090966358869484,1,1,3,1,1
1,0,9,6,0.040356514369319196,0.932586777142862,0,0,1,9,0.35538237852495436,0.29912318731155285,0,1,10,5,0
0,0,2,4,0.9669912835376592,0.07863316640389628,1,1,8,9,0.9651033942493443,0.13018424554021402,1,1,1,1,0
0,1,5,5,0.3075878473578655,0.33780072463659694,1,0,3,5,0.15994793221049464,0.9192030633387018,1,1,10,1,0
1,1,10,1,0.9084106413035585,0.7470196811759381,0,0,4,9,0.242126125767964,0.019169893611962086,0,1,5,10,1
