obj1_feature_1,obj2_feature_1,obj1_feature_2,obj2_feature_2,obj1_feature_3,obj2_feature_3,obj1_feature_4,obj2_feature_4,collision
1,1,8,7,0.34097238311578393,0.6365382232561854,0,1,0
1,1,4,4,0.7006297941633731,0.9960184758174587,0,1,1
1,0,9,3,0.6007139887864762,0.3008745277161733,1,0,0
0,1,7,7,0.559671797767872,0.6280466995443117,1,1,1
1,0,10,8,0.06195642481983432,0.8100584387577453,1,1,1
0,0,8,9,0.10844583070392066,0.9636773396737255,0,0,1
1,0,7,10,0.5715801539185361,0.2147775604649258,1,0,1
1,1,1,6,0.13625248430734505,0.8438551201110098,0,1,0
1,1,8,10,0.7995152013360699,0.021315052782727162,0,1,1
0,0,2,2,0.8215558312261312,0.05983451188815225,1,0,1
1,1,8,9,0.19689671201390013,0.9832894227816299,1,0,1
0,1,10,2,0.8194888589429583,0.44714404126685037,1,0,0
1,0,2,4,0.926542298984815,0.9697323953594035,0,1,0
0,0,3,10,0.913873527643122,0.047000135784252106,0,1,1
1,1,9,1,0.21144617832360724,0.9552741356623276,0,0,1
0,0,9,4,0.15371279460537457,0.7201249198404842,1,0,1
0,1,8,8,0.2540668099460802,0.9047285545688402,0,0,1
0,0,2,4,0.930813516997952,0.17320411321552787,1,1,1
1,1,7,7,0.1155005367878269,0.8661433125073033,1,1,1
1,1,9,10,0.6396662927290561,0.07874414407402075,0,0,0
0,0,3,9,0.639383784690327,0.7738881190593874,0,1,1
0,0,7,7,0.5714325690414557,0.03636868158306428,1,1,0
1,0,10,1,0.3208771356022436,0.6746082633212039,0,0,0
1,1,6,7,0.647814731461069,0.5736957455943558,1,1,1
0,1,6,5,0.019511689339655747,0.44717577569523836,1,0,0
1,1,7,9,0.30266435584655693,0.07966430359102472,1,1,1
1,0,5,10,0.069771166157233,0.1782359907824116,1,1,0
0,0,7,2,0.9158743604248681,0.6012785634593152,0,1,0
0,1,7,8,0.963352717042242,0.6757781282974017,0,1,1
0,1,9,6,0.6913085999423662,0.16560986076167727,1,1,0
1,0,2,3,0.33072534410824805,0.8166616575736011,0,1,1
0,1,6,5,0.695743407291326,0.5820172686865924,1,1,0
1,1,9,9,0.8196937531141966,0.41944666293350463,0,1,0
1,1,8,9,0.27930945348268954,0.43525737745961446,0,0,0
1,1,2,6,0.7712310789289161,0.5030454286805929,0,1,0
1,1,8,4,0.21907997143376146,0.6547062473425963,0,1,0
1,1,6,1,0.36465603864568286,0.7768798784541914,0,0,0
0,0,9,3,0.9506002732722092,0.9190630466058378,0,0,0
1,1,9,7,0.18821188772979724,0.22816676219551324,0,0,1
0,0,2,3,0.6036116232804997,0.546172290790784,1,1,0
1,0,10,7,0.5212847868558281,0.5290230628798913,1,0,1
0,1,10,1,0.007672808436347434,0.06992773765094318,1,0,0
1,0,10,2,0.240319791263229,0.31561737172664894,1,1,0
1,1,2,7,0.9928524633272735,0.8250033512882993,0,1,1
0,1,2,8,0.09045783364189008,0.1826168204821358,1,0,1
1,0,2,4,0.889230429986574,0.6149434095913887,0,0,0
0,0,5,3,0.8209295180892594,0.2150332486124671,1,1,1
0,1,1,10,0.5359274797459288,0.09109044553162449,1,1,1
1,0,4,5,0.33546292254145516,0.14775313008753554,0,0,0
1,0,2,2,0.4204351080755365,0.8019577253417937,0,1,1
1,0,10,4,0.4254752406216693,0.41857117956271006,0,1,0
1,0,1,2,0.37336605105263077,0.2485951221403474,0,0,0
0,0,4,10,0.48570549225427706,0.18602128354290737,0,0,1
1,1,3,2,0.3623132551991187,0.19714010707923502,0,1,1
0,1,8,6,0.45846807629381026,0.06317722518484936,1,1,0
1,1,7,9,0.5354911351151952,0.6301574199441875,1,1,1
0,1,2,5,0.08554550444441533,0.814251115232583,0,1,1
0,1,6,6,0.9830091073657341,0.5854254624838684,1,1,0
1,1,10,5,0.49325551667634404,0.3046385774243865,1,1,0
1,0,4,8,0.2982387200603367,0.007921711670801912,0,0,0
0,0,2,7,0.8889097560812869,0.5467880405317832,0,1,1
0,1,4,8,0.1884643822726878,0.08500852423309246,1,1,0
1,0,6,3,0.5532849090455716,0.49428784024223005,1,1,0
1,1,3,2,0.807334081782783,0.7453596078788255,0,1,0
1,0,7,5,0.6929369193575089,0.8310176254691383,1,1,1
1,0,8,8,0.9989351654807507,0.7832049613541883,0,0,1
