obj1_feature_1,obj2_feature_1,obj1_feature_2,obj2_feature_2,obj1_feature_3,obj2_feature_3,obj1_feature_4,obj2_feature_4,obj1_feature_5,obj2_feature_5,obj1_feature_6,obj2_feature_6,obj1_feature_7,obj2_feature_7,obj1_feature_8,obj2_feature_8,obj1_feature_9,obj2_feature_9,obj1_feature_10,obj2_feature_10,collision
1,1,9,9,0.6862770461570059,0.1937621946181749,1,1,10,4,0.999193356727239,0.9866206910089472,1,0,2,4,0.9185709249750735,0.44456181210544266,0,1,1
1,0,2,4,0.030632838047692013,0.9704307465192145,0,1,1,4,0.32325566610119527,0.5305326995880364,0,1,9,10,0.05856057060366793,0.7754637373570611,0,0,0
0,1,4,9,0.18751415978849428,0.9054521236645439,1,1,2,2,0.9710481444598313,0.5948997634635398,0,0,6,3,0.5057709533368321,0.6664004064636257,0,1,1
1,0,3,4,0.35539235638801914,0.03552864222823415,1,1,8,3,0.12167247942195547,0.4624469463771549,1,1,3,10,0.9331549339556613,0.31186031117472335,0,0,0
1,0,3,5,0.7557597515788914,0.8892785865225826,0,1,7,7,0.9188116632329199,0.2864243320479958,1,0,8,3,0.2880687515722232,0.9426801584646727,1,1,1
0,1,5,3,0.5036564471864836,0.33787445901812285,0,0,10,6,0.27186229923749494,0.6820403755008828,1,0,8,6,0.40137956455535007,0.015160164901373507,0,1,1
0,0,1,4,0.9662633145727582,0.25131980362741846,1,0,3,6,0.08243736637015442,0.4789358586200827,0,0,10,3,0.5068590855576173,0.2667500290071384,0,1,0
1,0,1,4,0.9357515370096398,0.4687059112607658,0,0,5,2,0.8268939652419848,0.8983072100631547,1,0,7,2,0.9499156577398105,0.5799436678178749,1,1,0
1,0,10,10,0.4010667817476199,0.8597485657203686,0,0,5,1,0.555511348263244,0.06678717738582252,0,1,7,8,0.4587490509059974,0.0561772911595152,1,1,0
0,0,7,8,0.6830401905602353,0.6620082495000182,0,1,4,9,0.8615653894537076,0.8935280690349822,0,1,1,1,0.3076484056554901,0.9800375751369271,0,1,0
0,1,10,4,0.8820537685122167,0.08472334011744642,1,1,1,3,0.24968062573491323,0.7776552275227512,1,1,5,10,0.4947101852186778,0.3482413346573794,1,1,1
0,0,8,4,0.023911080442500676,0.08375746627622427,0,0,6,4,0.8975756239275873,0.43909346791137305,0,1,8,6,0.7649577579914568,0.5824387393018099,1,0,1
0,1,6,9,0.8528253350960666,0.8602194499164981,0,1,7,1,0.017972252013632506,0.7196150523726824,1,1,5,7,0.2895437143138858,0.11219846044061399,0,0,0
0,0,9,9,0.35113960795115906,0.8495197878833819,1,0,10,9,0.8961030891261417,0.006438533617174946,1,0,7,4,0.6558247158534667,0.4556757749097142,0,1,1
0,0,2,5,0.4600262305161753,0.8682678190247161,0,1,7,9,0.9729099005165697,0.38560692787750883,1,1,4,8,0.9526852724931977,0.6045574346921959,0,0,1
1,0,10,4,0.8264430856031638,0.8644246689555647,1,0,5,2,0.14464287314331814,0.7721366702229521,1,1,10,9,0.8341852505641553,0.8145938578853102,1,0,1
1,0,10,5,0.35879459810635606,0.050407740092759834,0,1,10,2,0.39238210381293837,0.49670244259830254,0,0,9,6,0.29715313287933387,0.6467885852418288,0,0,1
1,1,10,4,0.47930449853646384,0.7963811534067397,1,0,10,4,0.23944551399035796,0.15586259641751732,1,1,2,6,0.7682358894527899,0.0944450685120084,0,0,0
0,0,9,5,0.5560259810025686,0.6720781619131698,1,0,9,10,0.8350548921430709,0.6188480556493549,1,1,4,3,0.9619520603765879,0.9378241076144023,1,1,0
1,1,3,5,0.9455060272358606,0.6183403239737686,0,0,8,3,0.7838779492352088,0.9842628902712451,0,0,3,10,0.9811564326537034,0.8531309579225225,0,0,1
1,1,8,3,0.8508923904138929,0.1818023641460299,1,0,7,4,0.43060740061716596,0.030686904104531343,1,1,2,5,0.3711263181892863,0.3600332045534703,1,0,1
0,0,7,3,0.6724419560510593,0.15522017642969188,1,0,5,7,0.550364803546708,0.9840000251223573,1,0,8,9,0.7997043896625542,0.4748992776003035,1,1,1
1,1,3,5,0.032799089847263985,0.7375640303583808,0,1,2,10,0.922915724200864,0.4203435106559861,1,1,8,3,0.16675719546147938,0.45775196396349405,0,0,1
0,1,8,2,0.7487151934148385,0.08728823554389653,0,0,10,8,0.30107355325674157,0.25957542750304097,0,1,3,8,0.5813711839265557,0.6767969436337562,1,1,0
1,0,7,1,0.9224622866533859,0.09576636825427709,0,0,2,8,0.6653806666482809,0.18779802520668498,1,1,1,8,0.048553081348015836,0.02137151347976074,1,1,1
0,0,5,3,0.10384755243459931,0.050852186122671617,0,0,1,7,0.1979331066699609,0.241753837337095,0,1,7,4,0.3833103195433737,0.9305783515985588,0,1,0
0,0,2,5,0.7462775897067311,0.5650990740892351,1,1,1,7,0.9479704976237152,0.08176828849596685,1,0,2,2,0.9967624575884981,0.4279767903627092,1,0,0
0,0,5,9,0.3184180848974295,0.7045786863398903,1,0,2,6,0.3900926481771425,0.827302712909448,1,1,1,7,0.7531590774271587,0.65034653047504,1,1,0
1,1,6,9,0.9895893905090788,0.08989835300138649,1,0,5,1,0.40913443573003694,0.8748690872417076,0,1,10,9,0.6064939948872614,0.7892975057762677,1,0,0
0,0,9,9,0.5528255534776388,0.6784180080442976,0,1,2,1,0.441665215641006,0.874485971300624,1,1,7,1,0.2152319767994737,0.803665591277195,0,1,1
1,1,5,6,0.9671318982328156,0.4149911154085192,1,0,3,9,0.46681390317226623,0.981060902711308,1,0,2,6,0.179959426376616,0.20675116471570654,1,1,1
1,1,9,10,0.4897205251120287,0.11786201229560012,1,0,9,9,0.8976004170604881,0.40469869100491673,0,0,4,8,0.35213726341607565,0.001648381921759201,0,0,0
1,1,1,9,0.6559618046597796,0.9867529022978992,0,0,5,3,0.273242759796518,0.48979738761848235,1,1,6,1,0.33476909894385354,0.9807937202479305,1,1,1
0,0,3,6,0.8805892416266944,0.8263622540885679,1,0,10,4,0.4686431168467543,0.004720705843465733,1,1,10,10,0.6639350640624663,0.4002068655506358,0,1,0
1,0,7,7,0.7268947180831552,0.6759139115016242,1,1,10,2,0.49397143998581694,0.9171240965337408,1,1,7,9,0.9723946076556548,0.3851325166376396,0,1,0
1,0,5,5,0.9754167160529048,0.8773806291448577,1,1,1,1,0.6230723961985535,0.8915404171754606,1,0,2,10,0.9446396051679421,0.5001029329826522,0,1,0
0,1,3,8,0.7285621731282793,0.4656309545559343,0,0,6,2,0.46152356850087006,0.5746409355190443,0,1,6,1,0.6710443972972394,0.720620101519322,1,1,1
1,1,10,5,0.004411071425561186,0.8084224292096224,1,1,2,6,0.44356963030167396,0.8345002654108052,1,0,10,7,0.3897649701568676,0.35887050700788936,1,1,1
1,0,4,7,0.33184082014592786,0.34873241848295533,1,0,7,5,0.1606788424892739,0.7954944409801916,1,1,7,9,0.6185448194092996,0.12969046427925457,0,1,0
1,1,5,4,0.98224635768177,0.9771615953563833,0,0,1,9,0.1638384791431733,0.4423619437384091,1,1,5,7,0.06327848537654646,0.10252602887472817,0,0,0
0,1,8,10,0.6223395459045838,0.27260670843154955,0,1,7,2,0.49466348904930435,0.46664742661501823,0,1,6,10,0.22731210693082082,0.3968405502985112,1,0,0
1,0,7,4,0.22019501540546893,0.9932401127003858,1,1,7,10,0.6967760465452735,0.6916529029038522,1,0,7,9,0.5731522592698496,0.5659340593049508,1,1,1
0,1,4,2,0.8533367323497021,0.015235281246393395,1,1,4,7,0.6541746944494371,0.6956650407869792,1,0,3,1,0.6228290196142392,0.15022956599500492,1,0,1
0,1,7,8,0.295348752756064,0.4320760881717911,1,0,3,9,0.7129296979804944,0.49281521593036914,0,0,2,1,0.7732758259151209,0.06722031312508236,0,1,0
0,1,6,2,0.11436254001572721,0.02422103013083443,0,1,1,10,0.8214254202697622,0.6072315880335799,0,1,3,8,0.2794307467057251,0.10332119718246646,1,1,1
0,1,4,9,0.8822581776171471,0.940293507770406,0,0,7,5,0.6652365361455519,0.7793430025068628,0,0,6,5,0.07440464471703234,0.6729572532451865,0,1,1
0,1,4,7,0.4894839778685267,0.37792618857547544,0,0,5,7,0.34164318360314183,0.23263076868375265,1,1,3,5,0.07880266821308313,0.49739245816381794,0,1,0
1,0,10,4,0.7465815568816009,0.6209324389202043,1,0,10,2,0.8837275587188675,0.7098444774978815,1,0,10,7,0.5184997949023327,0.6956073255148819,0,1,1
0,0,1,2,0.21480756264407386,0.5760552437776331,0,0,6,7,0.26364086592686375,0.7834521636588464,0,1,4,8,0.4504073000750308,0.921116363928354,1,0,0
0,0,9,9,0.5965527274392041,0.9329372464587141,1,0,7,3,0.6603847983513585,0.5155475026911805,1,0,7,8,0.3364292037906986,0.790919361213219,1,1,1
1,0,1,7,0.09212802974162215,0.5046834100772474,0,0,10,1,0.7192102493415994,0.7489874157101463,0,1,10,4,0.22218815946778292,0.33181415183521124,0,0,1
0,0,6,8,0.5555404490418027,0.4292741995522903,1,0,8,8,0.005618062307476079,0.4758888848037329,1,1,8,8,0.5006253689307101,0.5784439971914014,1,1,1
1,0,1,9,0.8026694904492441,0.6622011407525873,1,1,4,9,0.5861921157582081,0.48210725581029057,0,1,7,7,0.2535824377048693,0.6778250865998041,1,0,1
0,0,9,2,0.015813220645150228,0.5511571190470309,0,1,3,7,0.6077284267825384,0.9168067935840123,1,1,4,5,0.7905386378938015,0.6470904409640069,1,0,1
0,0,2,6,0.9769343142242001,0.7903948563405704,1,1,1,7,0.45736000001270427,0.7674562561375808,0,0,6,5,0.9514382911807145,0.6247108076822174,1,0,1
1,0,8,6,0.6798652094631823,0.03894074034731754,1,1,1,1,0.02756087497163784,0.549128412893817,1,1,1,4,0.006567407888184662,0.9608944252467734,1,1,1
1,0,8,2,0.6872664465767293,0.32552674050501396,1,1,6,4,0.7436626373801464,0.46809419548310527,0,0,10,7,0.9789006303932851,0.2985203939309924,0,0,1
1,1,8,3,0.7891874474051667,0.4522389691051243,1,1,10,2,0.1454382367914776,0.8724316940410993,1,1,3,8,0.7812945209361627,0.04894981221979289,0,1,0
1,1,8,4,0.04225087489464108,0.4021317077584218,0,0,6,5,0.6993684232037789,0.7409004641177847,0,1,7,2,0.32972127602568824,0.4315788420772716,1,1,1
1,1,10,10,0.675085297372959,0.5567914495358465,1,0,7,10,0.7050799057584527,0.6072717603586206,1,0,9,4,0.6276191523028052,0.06949113326241363,1,0,0
0,0,1,1,0.4562226295422175,0.9115004597620517,0,1,2,1,0.7317731867481254,0.5743674742342552,1,0,4,8,0.5547854824689142,0.035512132699007326,1,1,1
1,1,4,10,0.4107422260017194,0.7390959363150224,0,0,10,2,0.5617950264628152,0.514828181236256,0,0,1,4,0.7047467828290311,0.47806006852072125,1,1,1
0,1,6,8,0.16895629779139798,0.2123586149621185,0,1,7,4,0.9153087281807654,0.13682437010401172,1,0,1,2,0.8757318796559905,0.14639889589224375,0,0,0
1,0,4,1,0.2867100544128538,0.9154217641659853,1,0,7,7,0.27363080483651514,0.06955343463138197,1,1,6,6,0.010624889940315296,0.09012612433123035,1,1,0
1,0,9,8,0.5623574878886063,0.7011476402404024,0,1,3,9,0.20448156411407703,0.19692095891598616,1,0,5,4,0.3213175329181075,0.038927533099226364,1,1,1
1,0,10,5,0.9905963157064804,0.623265504243474,1,0,10,1,0.2913558212507953,0.6267658727927831,1,1,6,7,0.7309223798931028,0.6754140855065809,1,1,0
0,0,3,8,0.24638477685468596,0.5125037232395842,0,0,8,5,0.7690803456378867,0.5629559156467682,1,0,6,8,0.6537603506943892,0.16981419027036504,0,0,0
1,0,10,5,0.6073177530090756,0.7074829649274804,0,0,8,2,0.573121201590502,0.1593002897334156,0,1,3,2,0.37215816637421684,0.370043720634324,0,0,0
0,1,9,8,0.4290130053578656,0.43804865668043214,0,0,8,9,0.3671260397500835,0.6223826925499274,1,1,7,7,0.6430769246618021,0.9211395583238804,0,0,0
0,1,9,2,0.40468016642895677,0.7495045430636661,0,0,10,3,0.23248002511427113,0.9256185552918377,1,1,1,10,0.7804043919251132,0.9163642822062604,0,1,1
1,1,2,6,0.7433375262665137,0.9262625950893547,0,1,2,3,0.5272854082836802,0.8151628879297328,1,1,1,3,0.5802650945203598,0.7950232632977966,0,0,0
1,0,9,1,0.7945771030459788,0.097536697657019,1,0,5,4,0.6650783816248277,0.8637350747369382,0,0,8,4,0.7927588310225917,0.7162730208065036,1,0,1
1,0,2,9,0.26552239613867923,0.09310443879297226,1,1,3,3,0.9417766075502733,0.3616772657595484,1,1,5,7,0.08612788411879968,0.8958732522672422,1,0,0
0,1,10,7,0.9956822954230337,0.5458688258268951,1,0,5,7,0.44825061980434555,0.1337142830679241,0,0,5,6,0.5490568849939024,0.511422991504608,1,0,1
1,1,7,5,0.17599692800056632,0.911672618420082,0,0,1,3,0.02853804615378519,0.523944316107553,0,1,1,5,0.2266725690270326,0.06195655394974886,1,0,0
1,1,3,6,0.713507027582135,0.5746544877166239,0,0,10,3,0.47710909334594354,0.1557204005468722,0,0,10,6,0.8957222688727208,0.3798051842347847,0,1,1
0,0,10,10,0.857539528347383,0.4521031999005857,0,0,6,7,0.8980885918731003,0.3199827514490736,0,1,5,10,0.564137263658355,0.5986278880122037,1,0,1
1,0,3,5,0.003105543263285493,0.9382222245095987,0,0,9,8,0.6893126509554015,0.011273148305385616,1,1,2,10,0.5083952580151403,0.16579752745939724,1,0,1
1,0,9,10,0.9608828064485142,0.14896209493025447,0,0,3,5,0.0761529858788299,0.27442389323778693,1,1,4,8,0.9420502875982153,0.7953137235608766,0,1,1
1,0,7,8,0.8921547412075197,0.38022656679652134,0,0,7,9,0.21268464339508608,0.8037510162683338,0,1,10,5,0.13832038364167243,0.7694113856171835,1,1,1
1,0,2,8,0.3352999886354322,0.4368224870028068,1,1,4,3,0.07249815112670532,0.09407852623183222,1,0,8,5,0.8700862928397994,0.36537321897873276,0,0,1
0,1,6,4,0.9898852819521214,0.07426316759298923,0,0,3,2,0.5810656963177413,0.4205124400602146,0,0,5,7,0.07401974523078891,0.8006539038388473,0,0,1
0,1,6,1,0.6605136194246783,0.2190334827560757,0,1,2,8,0.32746266319345274,0.661048332727707,0,1,7,6,0.4837855251907559,0.022321032498851978,1,1,1
0,0,4,1,0.37040106331074296,0.43133989658851934,0,0,7,8,0.8978560532739414,0.6951677143734589,1,0,7,2,0.4844161909726207,0.9279164866028788,1,1,1
1,0,5,3,0.9018281536990945,0.40883601091866506,0,0,7,3,0.012122808137783103,0.9634136967712708,1,1,9,3,0.879781406428511,0.4647810772186878,1,1,1
0,1,8,3,0.5357473480964242,0.3205748198199787,0,1,7,3,0.8649995670080162,0.8832053749436042,0,0,6,5,0.48993266841142213,0.17316537635096407,0,1,1
0,1,3,8,0.19074840303243568,0.7626297527817864,1,1,6,2,0.46608256731016195,0.5411660817215268,1,0,3,10,0.7720700893765498,0.6475595585420706,1,1,1
0,1,8,1,0.761411333659163,0.500296280441696,1,1,7,10,0.3046358081553131,0.8854322372105268,0,0,9,8,0.29733167457244614,0.7651347945156524,1,0,0
1,1,6,6,0.954209755605553,0.8464433945056153,1,0,5,6,0.44188803489556305,0.9287207045898753,0,1,8,4,0.9244600279167268,0.8386338373143941,1,1,1
1,0,2,10,0.674364749743307,0.2793186557974223,0,0,4,6,0.83940624332962,0.5666432079284406,1,0,3,6,0.388797615871599,0.7016762925485286,1,0,0
0,0,3,4,0.7761286648202602,0.5938417779111028,0,0,2,1,0.9378004946133011,0.290087285587724,1,0,4,8,0.20258362633033045,0.9903470071550001,0,1,1
1,0,1,3,0.1819904370234211,0.9819682268152699,1,1,1,10,0.779047495170504,0.2969088733798154,1,0,6,2,0.5552882722535966,0.1857865040727239,1,1,0
0,1,6,5,0.6775520791470734,0.31072615842408413,0,1,9,9,0.21478900399963674,0.27887167010814373,1,1,10,5,0.4690743696618819,0.13820346644105042,1,1,1
1,1,5,3,0.5840771175007435,0.778378887701582,0,1,3,8,0.8274738191263358,0.4129554588690264,0,1,4,2,0.811791513784369,0.355032027668013,1,0,0
0,0,1,1,0.7371151356390694,0.28942466660377497,1,0,1,5,0.8523425764669237,0.8191954617599109,0,1,4,5,0.1282950692531153,0.5667318210797392,0,1,1
1,1,9,10,0.8661022897583099,0.8577988898546296,0,1,2,1,0.6100440973505585,0.11374865359223851,1,1,1,9,0.7028124976455201,0.9699987529422108,1,1,0
0,0,3,6,0.5713356420130575,0.5227250296564625,1,1,4,4,0.87012242717912,0.42234269665269086,1,1,10,2,0.3704311253166742,0.8150701439890895,1,1,1
1,1,10,4,0.7038460196678535,0.23251905789818872,0,0,1,8,0.8975340212575502,0.13292547537018584,1,1,2,6,0.7584720640641482,0.04665369284718901,1,0,0
1,0,10,8,0.1021812074618943,0.13164170340405867,0,0,5,8,0.166289267174753,0.9759535704044657,1,0,9,6,0.09025255344012895,0.31712282626249355,0,1,0
1,0,9,1,0.7514434765593072,0.772861541843062,0,1,10,7,0.6350181333777974,0.3053743984387366,0,1,2,9,0.23931341029674602,0.8437194065656562,0,0,0
0,0,5,8,0.7775721445902476,0.9366687788362918,1,1,6,6,0.9569308101939917,0.9392892181371588,0,1,9,5,0.8149362162084851,0.7299206838791009,1,1,0
0,0,3,10,0.08517211301428274,0.47872493250795034,1,1,8,5,0.24706921577140928,0.002110932545652533,1,1,4,9,0.6243777876937686,0.8680261133445705,1,1,0
0,1,8,10,0.2736478927649112,0.9331415927017236,0,0,9,4,0.9547113469889146,0.3264018829584986,1,0,4,1,0.6217929119655459,0.5396469119041593,0,0,0
1,1,6,10,0.3295652947693588,0.012211479562190264,0,0,1,4,0.2888667512039088,0.21858354196276053,0,1,1,4,0.2569917419546275,0.11599759318363045,1,0,1
1,1,8,5,0.7225375799343772,0.47887965955076917,1,1,4,10,0.4999418587085175,0.43187940136388514,0,1,4,5,0.7422830856995837,0.5599963758955204,0,0,0
1,1,9,8,0.9326901291486593,0.060411692461380895,0,1,5,5,0.6734372763296042,0.8158345098144829,1,1,4,10,0.21982207271153875,0.9988067094233286,0,1,0
0,1,1,5,0.08320441339474716,0.1314228931540301,1,1,4,8,0.6228848000676948,0.1571496481861976,0,1,1,3,0.7744770090522316,0.8166916399055335,1,0,1
0,0,4,2,0.10126240952760057,0.2219080585760096,1,1,7,9,0.6227720376564905,0.9909451190041296,0,0,9,1,0.041200316910160684,0.21198224793311882,1,1,0
0,1,7,8,0.8163213996478977,0.987623963196061,1,0,7,10,0.35047155920655404,0.7042651431434261,0,1,8,8,0.8798705100162326,0.7176877144838019,1,1,1
1,1,9,6,0.22998624266125844,0.2173161808207229,0,1,1,1,0.8146410545638819,0.18867846966685553,0,0,1,10,0.8894771269900428,0.17359151111733828,0,1,1
1,0,10,5,0.7338271123745282,0.04132475631910082,1,1,8,2,0.3675599352466614,0.6158485664068215,0,0,9,2,0.8965009463486568,0.89809190814331,1,0,1
1,0,4,6,0.0328693649805748,0.6712498604718292,0,0,7,4,0.0821663163386438,0.40852993547426064,1,1,6,3,0.7208220178871231,0.677516362933453,0,1,1
0,0,2,4,0.943756568897331,0.028652131660232727,1,1,3,9,0.5236997136530779,0.4999157445927821,1,1,10,5,0.8197648143195825,0.9824380360719663,1,1,0
1,0,6,2,0.05516240767231617,0.2532934637787889,0,1,6,9,0.7208124983938461,0.4392214352425584,1,1,7,2,0.39749673275303465,0.9033031958080014,0,1,1
1,0,10,7,0.6073648545679025,0.7708171637863022,1,1,3,6,0.21935032507571206,0.6770923689440751,1,1,3,7,0.47704043968247145,0.04391884574322491,1,0,1
1,1,8,9,0.9950966602072979,0.09398495672619678,1,0,6,5,0.34264110604821185,0.2892438821046093,1,1,10,5,0.0885236311632367,0.11783906609836003,1,1,0
0,0,2,1,0.34511264657331353,0.11612460944246217,0,0,7,9,0.7624029198687788,0.6943294273803886,0,1,3,6,0.8162607256191264,0.4342726467379754,1,0,1
1,0,1,8,0.21996236415626125,0.40324146845255915,1,1,1,9,0.5894791202345683,0.8818066837186506,1,0,9,2,0.5844843888851855,0.2166602971215753,1,0,0
0,1,4,2,0.9717444164888491,0.03817702071871376,1,1,9,1,0.5864963570326508,0.17867395494123917,0,0,10,5,0.506990079159797,0.6228316478460383,1,1,1
1,0,7,2,0.6163300802645155,0.6889269624507935,1,1,4,5,0.0018051886423080532,0.7352495346362341,0,1,5,1,0.8313718229067321,0.8931181324056644,0,0,0
0,0,1,7,0.5672588132282151,0.16299547909050727,0,1,2,5,0.8378253701018767,0.5798055361457333,1,0,6,3,0.7365706353094873,0.327446921676504,0,0,0
0,1,8,3,0.9280445690064779,0.9880003695821095,0,0,4,10,0.4832865125920296,0.8754348502114015,0,1,4,1,0.7132379464717675,0.5574288764087583,1,0,1
1,1,4,3,0.8245825152536448,0.3447336897018285,0,0,7,7,0.2722218307658856,0.8106844739510886,1,0,8,1,0.41517304189376913,0.3437006258018821,1,1,0
0,1,5,1,0.05319066545831885,0.8629243917528692,1,0,4,6,0.06739959793085293,0.2968006707747438,0,0,7,4,0.5243906834111386,0.7152700342535866,0,1,1
1,0,8,7,0.403267697613933,0.01541527350639027,0,1,10,2,0.4494137524953823,0.22946700808198783,1,1,2,4,0.08541191021122985,0.09613907677933486,1,0,0
1,0,5,9,0.7967624188836009,0.7578615080404613,1,0,3,2,0.2018179232075683,0.20348538264430316,0,0,8,7,0.0065738488331216205,0.99630298499739,0,0,0
1,1,1,4,0.4863764776226107,0.058273197580716474,1,0,8,2,0.47993083343322374,0.35482500272396444,0,0,3,7,0.36471030748947764,0.02989722860546551,0,0,1
1,1,10,8,0.11097999202135855,0.0303884921228762,0,1,10,10,0.7378538285237456,0.2113268731741026,0,0,4,3,0.7541969104291162,0.6154150483426456,0,1,1
1,1,1,1,0.30127561517307355,0.2060918352139386,1,1,9,8,0.49688591334142185,0.8441953596196461,1,1,5,3,0.9144487584981078,0.1694092764303372,0,1,1
0,0,1,1,0.305071318715857,0.18967453237937182,1,1,5,1,0.30491554671273646,0.6080225585618949,1,1,3,2,0.679287960568335,0.08623017301289626,1,0,1
0,0,7,6,0.6292057896164878,0.4017271004776114,0,0,6,7,0.7745167656055458,0.513044200728205,1,1,9,2,0.3074998653702403,0.11523719120026188,0,1,1
0,1,8,5,0.537161707243849,0.7502007589329717,1,1,9,1,0.602006331019372,0.7326803050257176,1,0,9,8,0.8284997843474696,0.7752314505804205,1,1,0
1,0,7,8,0.6903068596753991,0.9221014582902807,1,1,1,2,0.33950492394597587,0.7636940638106096,1,1,6,2,0.7964571230229905,0.03835061849743804,1,1,1
1,0,2,10,0.09826567564978306,0.8809243586877775,0,1,8,8,0.25184430656901724,0.9739542462308979,1,0,4,2,0.15554435595108407,0.4170748206743867,0,1,1
1,0,6,1,0.12088880206637087,0.6028342643369963,0,1,7,10,0.9199850972680571,0.19403218038606207,1,0,6,1,0.7594177290292545,0.2890920759394394,1,1,0
0,0,5,10,0.4916055892041713,0.5863641862264234,0,0,7,5,0.8914025134373366,0.21605716318896495,0,1,10,10,0.7233038168376813,0.4013001351702363,0,1,1
0,0,1,7,0.8782497167178824,0.32843707410082856,1,0,7,5,0.13946246547228125,0.9974246654036593,1,1,1,1,0.22789966933513306,0.6914967924589345,1,0,0
0,0,6,4,0.5903873227293002,0.6483476438987003,1,0,10,4,0.648811113853723,0.9652006553111805,0,1,3,6,0.4677819043828514,0.03383133254583259,1,1,0
0,1,4,5,0.6009139087378538,0.20671847443650426,1,1,8,1,0.8820157010620269,0.02779139653412155,1,1,9,4,0.4851304708277513,0.45832986898583694,0,1,0
1,0,4,9,0.4060536387010343,0.23507241816871094,1,0,1,1,0.5568370362110481,0.9322990279341576,1,0,2,7,0.17407914674502278,0.3313706381934125,1,1,0
0,1,2,2,0.03399900289591895,0.7889151068870587,1,1,5,4,0.24095797142419162,0.8168361175106539,1,0,2,4,0.19915954765910648,0.9852384705843469,1,0,1
0,0,9,7,0.6753320191482012,0.7444473682591531,1,0,2,3,0.8526362969491461,0.5122641374617832,1,1,8,6,0.13361652376233524,0.9639613571742724,0,1,1
1,1,4,7,0.671580705621657,0.21091334400499284,0,0,2,2,0.043504839404605034,0.6567952497141222,1,0,4,4,0.10439358183701397,0.8429117102211167,1,0,0
0,0,5,4,0.29397015809739335,0.002849374288724116,0,0,7,5,0.02192723186373946,0.740586546143135,0,0,3,2,0.23835504587370526,0.798386077879787,1,0,0
1,1,7,5,0.7876193281887631,0.6478810492725281,0,1,3,7,0.278904532926765,0.684641642871842,1,1,4,5,0.04636029695945043,0.5893935085854409,1,1,0
1,1,1,1,0.6272919443630489,0.7245592437808044,0,1,2,8,0.776048225335451,0.06818282907141848,1,0,7,8,0.9121159251917478,0.7213572905473741,1,0,0
0,1,2,4,0.9191972864010842,0.7399018656816467,0,0,3,9,0.9305185810306916,0.28009864093018766,0,0,8,8,0.8513790786249645,0.039884362019122044,0,0,1
0,1,7,10,0.8305926939531456,0.3015855137308745,0,1,8,1,0.40053410019700086,0.8004655867199758,0,1,6,5,0.5423435919957981,0.7631608546717804,0,1,1
1,1,7,8,0.6084649001008124,0.6876462490173023,0,0,6,6,0.14447660287829833,0.9864871105082029,0,0,5,5,0.9578999959886104,0.9940534336435082,1,1,0
1,1,1,8,0.9033358914221268,0.6831489297033109,0,1,4,6,0.4813780328097833,0.6101012599102957,0,0,5,4,0.3293331735817613,0.6916037551770304,1,0,0
1,0,7,5,0.2421998851591619,0.39997640273458723,1,1,4,10,0.5041921310801267,0.6142303582088664,0,1,1,1,0.8557996961334691,0.9529386020890729,1,0,0
1,1,1,9,0.9965954542485962,0.3432363933229454,1,0,5,5,0.3151946259656142,0.24804369073123467,1,0,9,9,0.4945742730971432,0.33627334718673274,0,0,1
0,0,10,2,0.4936847741874215,0.22800378884604333,0,0,8,1,0.4373518433830883,0.46681775249295954,1,0,6,1,0.5639674291898055,0.6265485618180684,1,0,1
1,0,3,4,0.9360872155057425,0.607934824407039,1,0,5,4,0.9978072409733434,0.8469895518184958,0,1,9,10,0.903031460424385,0.7598014868257621,1,0,0
1,0,9,9,0.4997975387753463,0.12443871444659049,1,0,8,3,0.34172342788864263,0.676710202755291,0,0,2,7,0.13278595356738976,0.3985963346747109,0,0,0
0,0,5,4,0.593846138921145,0.1938034261934063,1,1,3,3,0.8053454021417308,0.12077073703384789,0,1,3,8,0.07903897626733591,0.21644865439498706,0,0,1
0,1,9,2,0.9688170723335819,0.1791433645564633,1,0,7,8,0.860807993359435,0.4539209547546038,0,1,10,2,0.5022164576313415,0.385863222608952,0,1,0
1,0,3,3,0.038310495925474974,0.27584130777838634,0,0,5,8,0.8630398733347697,0.9919480812855652,1,1,4,8,0.6203358110197013,0.2252296215987286,1,0,1
0,1,5,9,0.7976961891765338,0.7454032152941469,0,0,9,2,0.8416865821078076,0.9444743149795417,0,0,5,2,0.4595710015100918,0.05008495373583888,1,0,0
1,0,5,1,0.2934339936348097,0.39691375515631677,1,1,4,6,0.4419538332946217,0.13564429685015544,0,0,7,4,0.16843686795225588,0.7283441799990208,0,0,1
0,1,3,1,0.4130541110306998,0.8646123200302624,0,1,8,2,0.8469914136573405,0.2918653112260633,0,0,7,8,0.5945636313321875,0.6594234888486646,1,0,1
1,1,8,9,0.12584228037451284,0.543211204796327,0,0,8,6,0.7541867692151588,0.8739571890241484,1,0,4,6,0.8656878233999267,0.58794594818361,1,0,0
1,0,2,3,0.2850789108464583,0.9774666188487372,1,1,4,10,0.5463573880148842,0.8173715649086296,1,0,5,2,0.11252991296630399,0.018785138595043827,1,1,0
0,1,4,7,0.8192875480133257,0.676295334126724,0,1,9,4,0.9308240099800019,0.660608628702783,1,0,6,7,0.6607271606761184,0.7404270093095915,1,0,0
0,0,10,1,0.8497364537110011,0.1584328150605565,1,0,1,3,0.26668003389809725,0.6575157490128605,0,1,9,7,0.679742041678668,0.6516104519650932,1,0,0
